FID_fvcomGrid_XYTableToPoint,lat,lng,node,TP_2018ltJuly1
31905,44.17335892,-77.09857178,31905,3.989759207
31906,44.17130661,-77.09902954,31906,3.965764046
31907,44.16851425,-77.09674072,31907,3.989759207
31908,44.169384,-77.09921265,31908,3.965764046
31909,44.16641235,-77.09683228,31909,3.965764046
31910,44.17466736,-77.10076904,31910,
31911,44.17237473,-77.10137939,31911,3.965764046
31912,44.17024994,-77.10174561,31912,3.965764046
31913,44.16730118,-77.09942627,31913,3.965764046
31914,44.16827011,-77.10183716,31914,3.965764046
31915,44.16511917,-77.09939575,31915,3.965764046
31916,44.17360687,-77.10351563,31916,
31917,44.17119217,-77.10409546,31917,3.965764046
31918,44.16905212,-77.10440063,31918,3.965764046
31919,44.16616058,-77.10214233,31919,3.965764046
31920,44.16717911,-77.10421753,31920,3.965764046
31921,44.16418076,-77.10220337,31921,3.965764046
31922,44.17232895,-77.1060791,31922,3.965764046
31923,44.16971588,-77.10696411,31923,3.965764046
31924,44.16730499,-77.10668945,31924,3.965764046
31925,44.16521835,-77.10546875,31925,3.965764046
31926,44.16331482,-77.10510254,31926,3.965764046
31927,44.17129898,-77.1088562,31927,3.965764046
31928,44.16942978,-77.10977173,31928,3.92982316
31929,44.16755295,-77.109375,31929,3.92982316
31930,44.16537476,-77.1088562,31930,3.92982316
31931,44.16330719,-77.10818481,31931,3.92982316
31932,44.17057037,-77.11181641,31932,3.92982316
31933,44.16836548,-77.11227417,31933,3.92982316
31934,44.16602707,-77.11199951,31934,3.92982316
31935,44.163414,-77.11129761,31935,3.92982316
31936,44.16997147,-77.11483765,31936,3.92982316
31937,44.16753769,-77.11508179,31937,3.92982316
31938,44.16501617,-77.11486816,31938,3.92982316
31939,44.16264725,-77.11419678,31939,3.92982316
31940,44.16949463,-77.1178894,31940,3.92982316
31941,44.16676712,-77.11798096,31941,3.92982316
31942,44.16398621,-77.11810303,31942,3.895465612
31943,44.16176605,-77.11706543,31943,3.895465612
31944,44.16880035,-77.12084961,31944,3.895465612
31945,44.1660614,-77.12091064,31945,3.895465612
31946,44.16355133,-77.12149048,31946,3.895465612
31947,44.16142654,-77.12014771,31947,3.895465612
31948,44.16787338,-77.12368774,31948,3.895465612
31949,44.16538239,-77.12380981,31949,3.895465612
31950,44.16326523,-77.1242981,31950,3.895465612
31951,44.16111755,-77.1232605,31951,3.895465612
31952,44.16669464,-77.12634277,31952,3.895465612
31953,44.1644783,-77.12667847,31953,3.895465612
31954,44.16225815,-77.1267395,31954,3.895465612
31955,44.16014862,-77.1260376,31955,3.895465612
31956,44.1657753,-77.1289978,31956,3.862600327
31957,44.16373444,-77.12960815,31957,3.862600327
31958,44.1614151,-77.12991333,31958,3.862600327
31959,44.15917206,-77.12884521,31959,3.862600327
31960,44.16567993,-77.1321106,31960,3.862600327
31961,44.163414,-77.13262939,31961,3.862600327
31962,44.16147995,-77.13360596,31962,3.862600327
31963,44.15974808,-77.13223267,31963,3.862600327
31964,44.15792847,-77.13143921,31964,3.862600327
31965,44.16524887,-77.13516235,31965,3.862600327
31966,44.16308975,-77.13580322,31966,3.862600327
31967,44.15652084,-77.13378906,31967,3.862600327
31968,44.15459824,-77.13537598,31968,3.912888527
31969,44.16135406,-77.13668823,31969,3.862600327
31970,44.15985107,-77.13574219,31970,3.862600327
31971,44.15824127,-77.13470459,31971,3.862600327
31972,44.16441345,-77.13806152,31972,3.862600327
31973,44.16234589,-77.1388855,31973,3.862600327
31974,44.15301132,-77.13739014,31974,3.880561113
31975,44.15664673,-77.13677979,31975,3.862600327
31976,44.15504456,-77.13812256,31976,3.880561113
31977,44.16024399,-77.13916016,31977,
31978,44.15840912,-77.13827515,31978,
31979,44.16367722,-77.14102173,31979,
31980,44.16136932,-77.14175415,31980,
31981,44.1520462,-77.14019775,31981,3.880561113
31982,44.15435791,-77.14065552,31982,3.880561113
31983,44.15666962,-77.14013672,31983,
31984,44.15879822,-77.14196777,31984,
31985,44.16299057,-77.14401245,31985,
31986,44.16068268,-77.14459229,31986,
31987,44.15132523,-77.14373779,31987,3.880561113
31988,44.15344238,-77.14337158,31988,3.880561113
31989,44.15617752,-77.14334106,31989,
31990,44.15850067,-77.14526367,31990,
31991,44.16234589,-77.14700317,31991,
31992,44.16032791,-77.14764404,31992,
31993,44.15022278,-77.14587402,31993,3.880561113
31994,44.15214157,-77.14657593,31994,3.880561113
31995,44.15451813,-77.14593506,31995,3.880561113
31996,44.15668869,-77.14663696,31996,
31997,44.15851974,-77.14859009,31997,
31998,44.16188812,-77.14993286,31998,
31999,44.16031647,-77.15087891,31999,
32000,44.14974213,-77.14886475,32000,3.880561113
32001,44.1517067,-77.14956665,32001,3.880561113
32002,44.15359116,-77.14880371,32002,3.880561113
32003,44.15531158,-77.14852905,32003,
32004,44.15680313,-77.14996338,32004,
32005,44.15858841,-77.15185547,32005,
32006,44.16233444,-77.15298462,32006,
32007,44.16056824,-77.15411377,32007,
32008,44.14879227,-77.15182495,32008,3.880561113
32009,44.15080643,-77.15246582,32009,3.880561113
32010,44.15282822,-77.15139771,32010,3.880561113
32011,44.15480423,-77.15164185,32011,
32012,44.15673828,-77.15307617,32012,
32013,44.15872574,-77.15499878,32013,
32014,44.16268158,-77.15609741,32014,
32015,44.1607399,-77.15753174,32015,
32016,44.14897156,-77.15478516,32016,3.849602699
32017,44.15102768,-77.15591431,32017,3.849602699
32018,44.15290833,-77.15405273,32018,3.880561113
32019,44.15487671,-77.15493774,32019,
32020,44.15679169,-77.15609741,32020,
32021,44.15856934,-77.15805054,32021,
32022,44.16320419,-77.15911865,32022,
32023,44.16139603,-77.16064453,32023,
32024,44.15962982,-77.16070557,32024,
32025,44.14922714,-77.15817261,32025,3.849602699
32026,44.15128708,-77.15911865,32026,3.849602699
32027,44.15306473,-77.15725708,32027,3.849602699
32028,44.15497589,-77.15814209,32028,
32029,44.15675735,-77.15884399,32029,
32030,44.16411972,-77.16195679,32030,
32031,44.16545105,-77.16445923,32031,
32032,44.16620636,-77.16732788,32032,
32033,44.15769958,-77.16119385,32033,
32034,44.16245651,-77.1630249,32034,
32035,44.16054916,-77.16366577,32035,
32036,44.15869904,-77.16384888,32036,
32037,44.14938736,-77.16122437,32037,3.849602699
32038,44.15148544,-77.1619873,32038,3.849602699
32039,44.15343475,-77.16082764,32039,3.849602699
32040,44.1556015,-77.16125488,32040,
32041,44.16375351,-77.16586304,32041,
32042,44.164505,-77.16879272,32042,
32043,44.16618347,-77.17047119,32043,
32044,44.15673447,-77.16403198,32044,
32045,44.16158295,-77.16641235,32045,
32046,44.15958786,-77.1668396,32046,
32047,44.15786743,-77.16653442,32047,
32048,44.14904785,-77.16448975,32048,3.797077417
32049,44.15068436,-77.1647644,32049,3.797077417
32050,44.15286636,-77.16427612,32050,3.849602699
32051,44.15477753,-77.16418457,32051,
32052,44.16259766,-77.16912842,32052,
32053,44.1640625,-77.17163086,32053,
32054,44.165905,-77.17355347,32054,
32055,44.1562233,-77.16717529,32055,
32056,44.16049576,-77.16964722,32056,
32057,44.15821075,-77.16967773,32057,
32058,44.14878464,-77.16687012,32058,3.797077417
32059,44.15053558,-77.16821289,32059,3.797077417
32060,44.15221786,-77.16696167,32060,3.797077417
32061,44.15419769,-77.1675415,32061,
32062,44.16186905,-77.17224121,32062,
32063,44.16346741,-77.17462158,32063,
32064,44.1652832,-77.17657471,32064,
32065,44.15608215,-77.17016602,32065,
32066,44.15964127,-77.1725769,32066,
32067,44.15753174,-77.17269897,32067,
32068,44.14855957,-77.1703186,32068,3.797077417
32069,44.15065384,-77.17102051,32069,3.797077417
32070,44.15254211,-77.17010498,32070,3.797077417
32071,44.1543808,-77.17074585,32071,
32072,44.16106033,-77.17526245,32072,
32073,44.16251755,-77.17779541,32073,
32074,44.16422272,-77.17929077,32074,
32075,44.14568329,-77.17855835,32075,3.797077417
32076,44.14625931,-77.175354,32076,3.797077417
32077,44.14797974,-77.1734314,32077,3.797077417
32078,44.15555954,-77.17312622,32078,
32079,44.1587677,-77.17538452,32079,
32080,44.1567955,-77.17510986,32080,
32081,44.14980698,-77.17346191,32081,3.797077417
32082,44.15185547,-77.17349243,32082,3.797077417
32083,44.1537056,-77.17340088,32083,
32084,44.15974426,-77.17819214,32084,
32085,44.16103745,-77.1803894,32085,
32086,44.16273499,-77.18164063,32086,
32087,44.14388275,-77.18106079,32087,3.797077417
32088,44.14634323,-77.18118286,32088,3.797077417
32089,44.14767075,-77.17858887,32089,3.797077417
32090,44.14874649,-77.17614746,32090,3.797077417
32091,44.15512466,-77.17608643,32091,
32092,44.15718842,-77.17752075,32092,
32093,44.15099335,-77.17636108,32093,3.797077417
32094,44.15317535,-77.17651367,32094,
32095,44.15760422,-77.17980957,32095,
32096,44.15905762,-77.18179321,32096,
32097,44.16090012,-77.18341064,32097,
32098,44.14213943,-77.18252563,32098,3.797077417
32099,44.14464569,-77.18328857,32099,3.768612862
32100,44.1470871,-77.18374634,32100,3.768612862
32101,44.14873123,-77.18154907,32101,3.797077417
32102,44.15002441,-77.17913818,32102,3.797077417
32103,44.15502548,-77.17922974,32103,
32104,44.15241623,-77.17938232,32104,
32105,44.15639877,-77.1819458,32105,
32106,44.15753937,-77.184021,32106,
32107,44.15926361,-77.18533325,32107,
32108,44.1402626,-77.18423462,32108,3.768612862
32109,44.14287186,-77.18515015,32109,3.768612862
32110,44.14533615,-77.18566895,32110,3.768612862
32111,44.14759445,-77.1862793,32111,3.768612862
32112,44.14936066,-77.18438721,32112,3.768612862
32113,44.15129852,-77.18240356,32113,3.797077417
32114,44.15390015,-77.18209839,32114,
32115,44.15538788,-77.18453979,32115,
32116,44.15690994,-77.18652344,32116,
32117,44.15826035,-77.18811035,32117,
32118,44.13911438,-77.18676758,32118,3.768612862
32119,44.14149857,-77.18734741,32119,3.768612862
32120,44.14391327,-77.18780518,32120,3.768612862
32121,44.14597321,-77.18789673,32121,3.768612862
32122,44.14754868,-77.18887329,32122,3.768612862
32123,44.14945221,-77.18728638,32123,3.768612862
32124,44.14910889,-77.18951416,32124,3.768612862
32125,44.15125275,-77.18597412,32125,3.768612862
32126,44.15318298,-77.18502808,32126,
32127,44.1547966,-77.18740845,32127,
32128,44.156353,-77.18936157,32128,
32129,44.15785599,-77.19107056,32129,
32130,44.13827133,-77.18963623,32130,
32131,44.14041901,-77.19000244,32131,3.768612862
32132,44.14289474,-77.19015503,32132,3.768612862
32133,44.14546204,-77.19039917,32133,3.768612862
32134,44.14767838,-77.1913147,32134,3.768612862
32135,44.1494751,-77.19128418,32135,3.768612862
32136,44.15102386,-77.18930054,32136,3.768612862
32137,44.15287018,-77.18835449,32137,
32138,44.15451431,-77.19055176,32138,
32139,44.15638733,-77.19244385,32139,
32140,44.15846252,-77.19400024,32140,
32141,44.13900375,-77.19308472,32141,3.741322994
32142,44.14175034,-77.19262695,32142,3.741322994
32143,44.14422989,-77.19271851,32143,3.741322994
32144,44.14650345,-77.1932373,32144,3.741322994
32145,44.1488266,-77.19378662,32145,3.741322994
32146,44.15069962,-77.19216919,32146,3.768612862
32147,44.15260315,-77.19192505,32147,
32148,44.15467072,-77.19369507,32148,
32149,44.15688705,-77.19543457,32149,
32150,44.15934372,-77.19680786,32150,
32151,44.08707809,-77.26187134,32151,
32152,44.08903885,-77.2611084,32152,
32153,44.09127808,-77.2611084,32153,
32154,44.09313583,-77.26263428,32154,3.330370903
32155,44.09473038,-77.26480103,32155,3.330370903
32156,44.14103317,-77.19509888,32156,3.741322994
32157,44.14326096,-77.19512939,32157,3.741322994
32158,44.14530182,-77.19546509,32158,3.741322994
32159,44.1473465,-77.19598389,32159,3.741322994
32160,44.14928436,-77.19680786,32160,3.741322994
32161,44.15097427,-77.19470215,32161,3.741322994
32162,44.15294647,-77.19528198,32162,
32163,44.15509415,-77.19668579,32163,
32164,44.15719986,-77.19833374,32164,
32165,44.15932465,-77.19992065,32165,
32166,44.08576965,-77.2644043,32166,3.330370903
32167,44.08815384,-77.26428223,32167,3.330370903
32168,44.09048462,-77.26403809,32168,3.330370903
32169,44.09246826,-77.26516724,32169,3.330370903
32170,44.08468628,-77.26705933,32170,3.330370903
32171,44.08372498,-77.2696228,32171,
32172,44.09319687,-77.26742554,32172,3.330370903
32173,44.09515762,-77.2673645,32173,3.330370903
32174,44.14247131,-77.19723511,32174,3.741322994
32175,44.14436722,-77.19815063,32175,3.741322994
32176,44.14603806,-77.1980896,32176,3.741322994
32177,44.14756012,-77.19906616,32177,3.741322994
32178,44.14934158,-77.19976807,32178,3.741322994
32179,44.15132523,-77.19796753,32179,
32180,44.15340805,-77.19796753,32180,
32181,44.1550827,-77.19961548,32181,
32182,44.15690613,-77.20129395,32182,
32183,44.15876389,-77.20294189,32183,3.738260508
32184,44.08695984,-77.26702881,32184,3.330370903
32185,44.0891037,-77.2671814,32185,3.330370903
32186,44.09104538,-77.26733398,32186,3.330370903
32187,44.08590698,-77.2696228,32187,3.330370903
32188,44.08490753,-77.27185059,32188,3.330370903
32189,44.08312607,-77.27227783,32189,
32190,44.09193802,-77.26974487,32190,3.330370903
32191,44.09373856,-77.27023315,32191,3.330370903
32192,44.09568024,-77.27017212,32192,3.330370903
32193,44.07875443,-77.302948,32193,3.295366049
32194,44.07807159,-77.3059082,32194,3.295366049
32195,44.0777359,-77.30892944,32195,3.295366049
32196,44.07783127,-77.31204224,32196,3.255280733
32197,44.14169312,-77.20019531,32197,3.741322994
32198,44.14362335,-77.20092773,32198,3.741322994
32199,44.14570618,-77.20126343,32199,3.741322994
32200,44.1476326,-77.2020874,32200,3.741322994
32201,44.14925766,-77.20248413,32201,3.741322994
32202,44.15093613,-77.20123291,32202,
32203,44.15287781,-77.20046997,32203,
32204,44.15450668,-77.2024231,32204,
32205,44.15616608,-77.20410156,32205,3.738260508
32206,44.15773392,-77.20571899,32206,3.738260508
32207,44.08794785,-77.27005005,32207,3.330370903
32208,44.09003067,-77.27059937,32208,3.330370903
32209,44.08662415,-77.27270508,32209,3.330370903
32210,44.08480835,-77.27468872,32210,3.395548105
32211,44.08265305,-77.27597046,32211,
32212,44.09208298,-77.27282715,32212,3.330370903
32213,44.09434891,-77.27316284,32213,3.330370903
32214,44.09618378,-77.27319336,32214,3.395548105
32215,44.08296585,-77.27920532,32215,
32216,44.08232117,-77.28216553,32216,
32217,44.08029175,-77.30047607,32217,3.295366049
32218,44.0817337,-77.29754639,32218,3.295366049
32219,44.08137131,-77.30288696,32219,3.295366049
32220,44.08034515,-77.30551147,32220,3.295366049
32221,44.07963943,-77.30807495,32221,3.295366049
32222,44.07863235,-77.31472778,32222,3.255280733
32223,44.07991791,-77.31118774,32223,3.255280733
32224,44.08019638,-77.31695557,32224,3.255280733
32225,44.08182526,-77.31896973,32225,3.255280733
32226,44.08209991,-77.32226563,32226,
32227,44.08304214,-77.32492065,32227,
32228,44.08466721,-77.32751465,32228,
32229,44.14114761,-77.20321655,32229,3.741322994
32230,44.14281464,-77.20397949,32230,3.741322994
32231,44.14471817,-77.2043457,32231,3.741322994
32232,44.14657974,-77.20480347,32232,3.741322994
32233,44.14842224,-77.20498657,32233,3.741322994
32234,44.15034103,-77.20431519,32234,3.741322994
32235,44.15230179,-77.20336914,32235,3.738260508
32236,44.15376282,-77.20523071,32236,3.738260508
32237,44.15526962,-77.20684814,32237,3.738260508
32238,44.15662384,-77.20843506,32238,3.738260508
32239,44.08844757,-77.2734375,32239,3.330370903
32240,44.09013748,-77.2739563,32240,3.395548105
32241,44.08684158,-77.27597046,32241,3.395548105
32242,44.08486176,-77.27786255,32242,3.395548105
32243,44.09122849,-77.27609253,32243,3.395548105
32244,44.09329605,-77.27575684,32244,3.395548105
32245,44.09566116,-77.2762146,32245,3.395548105
32246,44.08214951,-77.29455566,32246,3.371913195
32247,44.08181381,-77.28518677,32247,
32248,44.0815239,-77.28826904,32248,3.371913195
32249,44.08263779,-77.29122925,32249,3.371913195
32250,44.08485413,-77.28146362,32250,3.395548105
32251,44.08385086,-77.28433228,32251,
32252,44.0827179,-77.30023193,32252,3.295366049
32253,44.08369446,-77.29714966,32253,3.295366049
32254,44.08369064,-77.30319214,32254,3.295366049
32255,44.08241272,-77.30548096,32255,3.295366049
32256,44.0818367,-77.30844116,32256,3.295366049
32257,44.0810585,-77.31408691,32257,3.255280733
32258,44.08237839,-77.31164551,32258,3.255280733
32259,44.08248901,-77.31646729,32259,3.255280733
32260,44.08385849,-77.31872559,32260,3.255280733
32261,44.08409882,-77.32162476,32261,
32262,44.08544922,-77.32452393,32262,
32263,44.08671951,-77.3269043,32263,
32264,44.08618927,-77.32980347,32264,
32265,44.08816528,-77.33187866,32265,
32266,44.13985825,-77.20581055,32266,3.741322994
32267,44.14167404,-77.20718384,32267,3.741322994
32268,44.14384079,-77.20736694,32268,3.741322994
32269,44.1458168,-77.20776367,32269,3.741322994
32270,44.14773941,-77.20782471,32270,3.741322994
32271,44.14966583,-77.20724487,32271,3.741322994
32272,44.15162659,-77.20629883,32272,3.738260508
32273,44.15306473,-77.20809937,32273,3.738260508
32274,44.1545372,-77.20965576,32274,3.738260508
32275,44.1557312,-77.21130371,32275,3.738260508
32276,44.08893585,-77.27706909,32276,3.395548105
32277,44.08698273,-77.27926636,32277,3.395548105
32278,44.0905838,-77.27886963,32278,3.395548105
32279,44.09240341,-77.27868652,32279,3.395548105
32280,44.09415817,-77.27844238,32280,3.395548105
32281,44.08710098,-77.28225708,32281,3.395548105
32282,44.08437729,-77.29370117,32282,3.371913195
32283,44.08386612,-77.28753662,32283,3.371913195
32284,44.08466339,-77.29043579,32284,3.371913195
32285,44.08605576,-77.28509521,32285,3.395548105
32286,44.08628464,-77.29406738,32286,3.395548105
32287,44.08502197,-77.30023193,32287,3.295366049
32288,44.08564758,-77.29678345,32288,3.317946911
32289,44.08565521,-77.30401611,32289,3.317946911
32290,44.08436966,-77.30682373,32290,3.295366049
32291,44.08387375,-77.3097229,32291,3.255280733
32292,44.08360672,-77.31427002,32292,3.255280733
32293,44.08490753,-77.31219482,32293,3.255280733
32294,44.08495331,-77.31677246,32294,3.255280733
32295,44.08598709,-77.31954956,32295,3.255280733
32296,44.08652496,-77.32214355,32296,
32297,44.08810806,-77.32449341,32297,
32298,44.08868027,-77.32852173,32298,
32299,44.09051514,-77.33190918,32299,
32300,44.15593338,-77.21353149,32300,3.738260508
32301,44.15812302,-77.21383667,32301,3.738260508
32302,44.16031647,-77.21313477,32302,3.738260508
32303,44.16246033,-77.21218872,32303,3.738260508
32304,44.16439819,-77.21066284,32304,
32305,44.16633606,-77.20935059,32305,
32306,44.16836166,-77.21026611,32306,
32307,44.13942337,-77.20895386,32307,3.741322994
32308,44.14104843,-77.21069336,32308,3.741322994
32309,44.14310455,-77.21038818,32309,3.741322994
32310,44.14512253,-77.21072388,32310,3.741322994
32311,44.14713669,-77.21078491,32311,3.741322994
32312,44.14916611,-77.21032715,32312,3.741322994
32313,44.1510849,-77.2093811,32313,3.738260508
32314,44.15265656,-77.21109009,32314,3.738260508
32315,44.15431213,-77.21252441,32315,3.738260508
32316,44.08920288,-77.28103638,32316,3.395548105
32317,44.09156036,-77.28146362,32317,3.395548105
32318,44.09357452,-77.28155518,32318,3.395548105
32319,44.08865356,-77.28436279,32319,3.395548105
32320,44.08644104,-77.29135132,32320,3.395548105
32321,44.08636856,-77.28845215,32321,3.395548105
32322,44.08809662,-77.28701782,32322,3.395548105
32323,44.0878067,-77.29275513,32323,3.395548105
32324,44.08757019,-77.29559326,32324,3.395548105
32325,44.08681107,-77.30172729,32325,3.317946911
32326,44.0872879,-77.29879761,32326,3.317946911
32327,44.08781052,-77.30441284,32327,3.317946911
32328,44.08681107,-77.30700684,32328,3.317946911
32329,44.08598328,-77.30966187,32329,3.301713943
32330,44.08617401,-77.31472778,32330,3.301713943
32331,44.08723068,-77.31231689,32331,3.301713943
32332,44.0874176,-77.31747437,32332,3.301713943
32333,44.08855438,-77.32058716,32333,
32334,44.09005356,-77.32287598,32334,
32335,44.09030151,-77.3258667,32335,
32336,44.09085846,-77.32876587,32336,
32337,44.09256363,-77.33053589,32337,
32338,44.15488052,-77.21530151,32338,3.738260508
32339,44.15694046,-77.21600342,32339,3.738260508
32340,44.1591301,-77.21603394,32340,3.738260508
32341,44.16125107,-77.21542358,32341,3.738260508
32342,44.16322327,-77.21481323,32342,
32343,44.16511917,-77.21304321,32343,
32344,44.16749191,-77.2124939,32344,
32345,44.17016602,-77.21212769,32345,
32346,44.17187119,-77.21417236,32346,
32347,44.17339325,-77.2164917,32347,
32348,44.17432785,-77.2192688,32348,
32349,44.13876343,-77.21191406,32349,3.691533804
32350,44.14043427,-77.2137146,32350,3.691533804
32351,44.14248657,-77.21347046,32351,3.691533804
32352,44.14445496,-77.21368408,32352,3.691533804
32353,44.1464653,-77.21374512,32353,3.691533804
32354,44.14854813,-77.21334839,32354,3.691533804
32355,44.15076447,-77.21276855,32355,3.738260508
32356,44.15288544,-77.21405029,32356,3.738260508
32357,44.15357971,-77.21688843,32357,3.738260508
32358,44.09079742,-77.28408813,32358,3.395548105
32359,44.09298325,-77.28414917,32359,3.395548105
32360,44.09012604,-77.28704834,32360,3.395548105
32361,44.088871,-77.29006958,32361,3.395548105
32362,44.08926773,-77.2935791,32362,3.395548105
32363,44.08909988,-77.29660034,32363,3.317946911
32364,44.08864975,-77.30163574,32364,3.317946911
32365,44.08925247,-77.29922485,32365,3.317946911
32366,44.08987808,-77.30419922,32366,3.317946911
32367,44.08917999,-77.30712891,32367,3.317946911
32368,44.08827972,-77.30969238,32368,3.301713943
32369,44.0885849,-77.31488037,32369,3.301713943
32370,44.08930588,-77.31225586,32370,3.301713943
32371,44.08977127,-77.31747437,32371,3.301713943
32372,44.09128952,-77.32022095,32372,
32373,44.09210587,-77.32366943,32373,
32374,44.09250259,-77.3269043,32374,
32375,44.0942955,-77.32852173,32375,
32376,44.15559769,-77.2180481,32376,3.738260508
32377,44.15778732,-77.21856689,32377,3.738260508
32378,44.16023636,-77.21853638,32378,3.738260508
32379,44.16259003,-77.21755981,32379,3.738260508
32380,44.16474533,-77.21646118,32380,
32381,44.16677094,-77.21539307,32381,
32382,44.16917038,-77.21466064,32382,
32383,44.17080688,-77.2166748,32383,
32384,44.17206573,-77.21905518,32384,
32385,44.17506027,-77.22219849,32385,
32386,44.17294693,-77.22174072,32386,
32387,44.17636871,-77.22467041,32387,
32388,44.13820648,-77.2149353,32388,3.691533804
32389,44.14014816,-77.21646118,32389,3.691533804
32390,44.14191437,-77.21646118,32390,3.691533804
32391,44.1437912,-77.21670532,32391,3.691533804
32392,44.14574432,-77.21679688,32392,3.691533804
32393,44.14772415,-77.21646118,32393,3.691533804
32394,44.14967728,-77.21591187,32394,3.691533804
32395,44.15156937,-77.21591187,32395,3.738260508
32396,44.15232086,-77.21841431,32396,3.738260508
32397,44.15400314,-77.21969604,32397,3.738260508
32398,44.09229279,-77.28671265,32398,3.395548105
32399,44.09121323,-77.28948975,32399,3.395548105
32400,44.09090424,-77.29223633,32400,3.395548105
32401,44.09091187,-77.29519653,32401,3.395548105
32402,44.09080887,-77.29797363,32402,3.317946911
32403,44.09076691,-77.30126953,32403,3.317946911
32404,44.09177017,-77.3039856,32404,3.317946911
32405,44.09138489,-77.30682373,32405,3.317946911
32406,44.09081268,-77.31011963,32406,3.301713943
32407,44.09100723,-77.31402588,32407,3.301713943
32408,44.0917511,-77.31698608,32408,3.301713943
32409,44.09344101,-77.31826782,32409,3.301713943
32410,44.09358215,-77.32138062,32410,
32411,44.09444809,-77.32470703,32411,
32412,44.09602356,-77.32653809,32412,
32413,44.156147,-77.22091675,32413,3.690174818
32414,44.15859222,-77.22113037,32414,3.690174818
32415,44.16228104,-77.22015381,32415,3.690174818
32416,44.16057205,-77.22131348,32416,3.690174818
32417,44.16439819,-77.21939087,32417,
32418,44.16389847,-77.22177124,32418,
32419,44.16640854,-77.21871948,32419,
32420,44.16838837,-77.21749878,32420,
32421,44.16992569,-77.21908569,32421,
32422,44.17066193,-77.22149658,32422,
32423,44.17403412,-77.22445679,32423,
32424,44.17175293,-77.22412109,32424,
32425,44.17535782,-77.22702026,32425,
32426,44.17788315,-77.22698975,32426,
32427,44.1374588,-77.21786499,32427,3.691533804
32428,44.13926697,-77.21868896,32428,3.691533804
32429,44.14119339,-77.21939087,32429,3.691533804
32430,44.14307785,-77.21966553,32430,3.691533804
32431,44.14503479,-77.21984863,32431,3.691533804
32432,44.14699554,-77.21966553,32432,3.691533804
32433,44.14886093,-77.21917725,32433,3.691533804
32434,44.15063858,-77.21868896,32434,3.738260508
32435,44.15203857,-77.22088623,32435,3.690174818
32436,44.15382004,-77.22229004,32436,3.690174818
32437,44.09297562,-77.28939819,32437,3.395548105
32438,44.09291077,-77.29156494,32438,3.395548105
32439,44.09272003,-77.29400635,32439,3.395548105
32440,44.09226227,-77.29953003,32440,3.317946911
32441,44.09285355,-77.29693604,32441,3.317946911
32442,44.09301758,-77.30215454,32442,3.317946911
32443,44.09366226,-77.30548096,32443,3.317946911
32444,44.09309769,-77.30883789,32444,3.301713943
32445,44.09299088,-77.31201172,32445,3.301713943
32446,44.09333038,-77.31506348,32446,3.301713943
32447,44.09537125,-77.3164978,32447,3.301713943
32448,44.09545135,-77.31936646,32448,
32449,44.09558868,-77.32202148,32449,
32450,44.09731674,-77.32342529,32450,
32451,44.15543365,-77.22348022,32451,3.690174818
32452,44.15745544,-77.22351074,32452,3.690174818
32453,44.1598587,-77.22393799,32453,3.690174818
32454,44.16213989,-77.22293091,32454,3.690174818
32455,44.16410446,-77.22415161,32455,
32456,44.16594696,-77.22210693,32456,
32457,44.16819382,-77.22103882,32457,
32458,44.16947937,-77.22396851,32458,
32459,44.17295074,-77.22677612,32459,
32460,44.17071533,-77.22659302,32460,
32461,44.17913818,-77.22958374,32461,
32462,44.17419815,-77.22940063,32462,
32463,44.17657852,-77.22961426,32463,
32464,44.1794548,-77.23254395,32464,
32465,44.13664627,-77.22073364,32465,3.471966267
32466,44.13845825,-77.22146606,32466,3.490636349
32467,44.14035416,-77.22213745,32467,3.490636349
32468,44.14229965,-77.22262573,32468,3.490636349
32469,44.14429092,-77.22277832,32469,3.490636349
32470,44.14637756,-77.22283936,32470,3.490636349
32471,44.14831924,-77.22250366,32471,3.490636349
32472,44.15017319,-77.22174072,32472,3.690174818
32473,44.15184021,-77.22369385,32473,3.690174818
32474,44.1537056,-77.22506714,32474,3.690174818
32475,44.0947113,-77.29022217,32475,3.395548105
32476,44.09487534,-77.29290771,32476,3.395548105
32477,44.09441757,-77.29522705,32477,3.317946911
32478,44.09414673,-77.29971313,32478,3.317946911
32479,44.09525299,-77.29745483,32479,3.317946911
32480,44.09505463,-77.3026123,32480,3.317946911
32481,44.09597015,-77.30517578,32481,3.317946911
32482,44.09527206,-77.30789185,32482,3.301713943
32483,44.09514999,-77.3107605,32483,3.301713943
32484,44.09529114,-77.31356812,32484,3.301713943
32485,44.09745407,-77.31521606,32485,3.301713943
32486,44.09749222,-77.31802368,32486,3.301713943
32487,44.09753036,-77.32080078,32487,
32488,44.09948349,-77.32263184,32488,
32489,44.15581131,-77.22583008,32489,3.690174818
32490,44.15800476,-77.22613525,32490,3.690174818
32491,44.16017532,-77.22680664,32491,3.690174818
32492,44.1620636,-77.2255249,32492,3.690174818
32493,44.16383362,-77.22668457,32493,
32494,44.16566086,-77.22570801,32494,
32495,44.1674614,-77.22451782,32495,
32496,44.16867065,-77.2270813,32496,
32497,44.17186737,-77.22921753,32497,
32498,44.16996765,-77.22918701,32498,
32499,44.17755127,-77.23236084,32499,
32500,44.17293167,-77.23153687,32500,
32501,44.17515564,-77.23242188,32501,
32502,44.17877197,-77.23550415,32502,
32503,44.13557816,-77.22348022,32503,3.471966267
