"","I","J","XCent","YCent","lat","lon","node","depth","maxSigma"
"10104",239,95,870882.2,4850496.4,43.71471724,-76.39626963,10104,55.852,10
"10105",240,95,872438.3,4850723.1,43.715973,-76.37685901,10105,49.032,10
"10106",241,95,873998.8,4850928,43.71702756,-76.35740855,10106,44.816,10
"10107",242,95,875563.7,4851111.1,43.71788091,-76.33791844,10107,41.347,10
"10108",243,95,877128.7,4851294.3,43.71873175,-76.31842675,10108,38.107,10
"10109",244,95,878693.6,4851477.4,43.71957837,-76.29893611,10109,34.877,10
"10110",245,95,880297.8,4851672,43.72050471,-76.27895083,10110,31.096,10
"10111",246,95,881941.2,4851878,43.72150964,-76.25847216,10111,26.975,10
"10112",247,95,883584.6,4852083.9,43.72250995,-76.23799319,10112,16.65,10
"10113",248,95,885228,4852289.9,43.72350745,-76.21751378,10113,5.057,5
"10114",32,96,607793,4808777.6,43.42413887,-79.66833261,10114,16.882,10
"10115",33,96,608649.5,4809176.7,43.42760785,-79.65767491,10115,18.224,10
"10116",34,96,609505.7,4809574.9,43.43106776,-79.6470199,10116,23.113,10
"10117",35,96,610361.9,4809973.1,43.43452667,-79.6363637,10117,27.916,10
"10118",36,96,611218.1,4810371.4,43.43798546,-79.62570628,10118,32.436,10
"10119",37,96,612074.2,4810768.5,43.44143245,-79.61504915,10119,36.278,10
"10120",38,96,612930.1,4811164.6,43.44486946,-79.60439351,10120,39.675,10
"10121",39,96,613786,4811560.7,43.44830545,-79.59373668,10121,43.208,10
"10122",40,96,614641.9,4811956.8,43.45174043,-79.58307867,10122,46.954,10
"10123",41,96,615497.8,4812351.7,43.4551636,-79.57241972,10123,50.953,10
"10124",42,96,616353.8,4812745.6,43.45857674,-79.56175857,10124,54.714,10
"10125",43,96,617209.7,4813139.4,43.46198799,-79.5510975,10125,57.639,10
"10126",44,96,618065.7,4813533.3,43.4653991,-79.540434,10126,60.885,10
"10127",45,96,618934.8,4813929.8,43.46883052,-79.52960684,10127,63.275,10
"10128",46,96,619817,4814329,43.4722831,-79.51861598,10128,66.25,10
"10129",47,96,620699.3,4814728.2,43.47573459,-79.50762265,10129,69.641,10
"10130",48,96,621581.5,4815127.4,43.47918501,-79.49662933,10130,71.797,10
"10131",49,96,622549,4815593.6,43.48322347,-79.48456527,10131,73.64,10
"10132",50,96,623601.5,4816126.6,43.48784785,-79.47143365,10132,75.599,10
"10133",51,96,624654.1,4816659.7,43.49247157,-79.4582988,10133,77.654,10
"10134",52,96,625706.7,4817192.8,43.49709375,-79.44516198,10134,79.636,10
"10135",53,96,626761.7,4817720.4,43.50166448,-79.43199479,10135,82.588,10
"10136",54,96,627819.3,4818242.4,43.5061828,-79.41879481,10136,83.615,10
"10137",55,96,628876.9,4818764.5,43.51070047,-79.40559287,10137,86.418,10
"10138",56,96,629934.5,4819286.6,43.51521657,-79.392389,10138,90.933,10
"10139",57,96,630993.1,4819803,43.51967964,-79.3791722,10139,93.282,10
"10140",58,96,632052.5,4820314,43.5240924,-79.3659449,10140,95.741,10
"10141",59,96,633112,4820824.9,43.52850268,-79.35271449,10141,98.357,10
"10142",60,96,634171.5,4821335.9,43.53291229,-79.33948217,10142,100.995,10
"10143",61,96,635231.5,4821839.9,43.53725724,-79.32624352,10143,101.635,10
"10144",62,96,636291.9,4822336.9,43.54153755,-79.31299981,10144,102.698,10
"10145",63,96,637352.3,4822834,43.54581719,-79.29975424,10145,104.406,10
"10146",64,96,638412.6,4823331,43.55009437,-79.28650809,10146,105.229,10
"10147",65,96,639473.4,4823819.3,43.5542916,-79.27325616,10147,106.911,10
"10148",66,96,640534.6,4824298.8,43.55840798,-79.25999975,10148,108.584,10
"10149",67,96,641595.7,4824778.3,43.5625228,-79.24674282,10149,110.267,10
"10150",68,96,642656.9,4825257.8,43.56663604,-79.23348289,10150,110.813,10
"10151",69,96,643718.5,4825726.3,43.57064862,-79.22021915,10151,111.76,10
"10152",70,96,644780.7,4826183.8,43.57456052,-79.20694921,10152,112.376,10
"10153",71,96,645842.9,4826641.3,43.57847085,-79.19367759,10153,112.959,10
"10154",72,96,646905,4827098.8,43.58237962,-79.18040554,10154,113.557,10
"10155",73,96,647967.9,4827542.4,43.58616156,-79.1671257,10155,114.392,10
"10156",74,96,649031.5,4827972.1,43.5898167,-79.1538394,10156,115.598,10
"10157",75,96,650095.2,4828401.7,43.59346934,-79.14055032,10157,117.413,10
"10158",76,96,651158.8,4828831.4,43.59712132,-79.12726089,10158,117.203,10
"10159",77,96,652223.6,4829242.9,43.6006077,-79.11396016,10159,116.466,10
"10160",78,96,653289.6,4829636.1,43.60392756,-79.10064826,10160,117.118,10
"10161",79,96,654355.6,4830029.4,43.60724674,-79.08733491,10161,117.631,10
"10162",80,96,655421.6,4830422.7,43.61056435,-79.07402015,10162,117.521,10
"10163",81,96,656489.6,4830791.4,43.61365858,-79.06068632,10163,117.555,10
"10164",82,96,657559.5,4831135.6,43.61653035,-79.04733477,10164,117.561,10
"10165",83,96,658629.4,4831479.7,43.61939963,-79.03398203,10165,117.697,10
"10166",84,96,659699.3,4831823.9,43.62226823,-79.02062804,10166,117.74,10
"10167",85,96,660759.6,4832142,43.62490245,-79.00739952,10167,118.139,10
"10168",86,96,661810,4832434.1,43.6273033,-78.99430031,10168,118.643,10
"10169",87,96,662860.5,4832726.2,43.62970261,-78.98119887,10169,118.409,10
"10170",88,96,663911,4833018.3,43.6321004,-78.96809645,10170,118.192,10
"10171",89,96,665048.3,4833421.7,43.63547892,-78.95388366,10171,118.192,10
"10172",90,96,666272.4,4833936.2,43.63983596,-78.93855971,10172,118.192,10
"10173",91,96,667496.5,4834450.8,43.64419179,-78.92323357,10173,118.192,10
"10174",92,96,668720.5,4834965.4,43.64854554,-78.90790653,10174,118.126,10
"10175",93,96,669940.3,4835467.6,43.65278657,-78.89263329,10175,117.889,10
"10176",94,96,671155.8,4835957.3,43.65691402,-78.87741522,10176,117.094,10
"10177",95,96,672371.3,4836447.1,43.66104031,-78.86219509,10177,116.144,10
"10178",96,96,673586.8,4836936.8,43.66516362,-78.84697299,10178,114.3,10
"10179",97,96,674809.3,4837384.7,43.66890711,-78.83167564,10179,113.078,10
"10180",98,96,676038.8,4837790.7,43.67226985,-78.81630337,10180,111.527,10
"10181",99,96,677268.2,4838196.7,43.67563052,-78.8009307,10181,111.307,10
"10182",100,96,678497.7,4838602.8,43.67898995,-78.78555511,10182,112.192,10
"10183",101,96,679733.3,4838974.2,43.68203359,-78.77011383,10183,112.752,10
"10184",102,96,680975,4839311.2,43.68476413,-78.75460699,10184,113.841,10
"10185",103,96,682216.8,4839648.1,43.68749161,-78.73909761,10185,113.398,10
"10186",104,96,683458.5,4839985,43.69021697,-78.72358816,10186,111.721,10
"10187",105,96,684705.4,4840296.1,43.69270678,-78.70802174,10187,111.093,10
"10188",106,96,685957.4,4840581.4,43.69496105,-78.69239979,10188,109.867,10
"10189",107,96,687209.5,4840866.7,43.69721313,-78.67677552,10189,109.193,10
"10190",108,96,688461.5,4841152.1,43.69946398,-78.66115137,10190,108.325,10
"10191",109,96,689719.5,4841413.7,43.70149701,-78.64546012,10191,106.018,10
"10192",110,96,690983.6,4841651.5,43.70331218,-78.6297007,10192,103.863,10
"10193",111,96,692247.6,4841889.4,43.70512607,-78.61394162,10193,102.052,10
"10194",112,96,693511.6,4842127.3,43.70693778,-78.59818168,10194,101.022,10
"10195",113,96,694784.3,4842335.6,43.70847872,-78.5823237,10195,103.631,10
"10196",114,96,696065.5,4842514.3,43.70974891,-78.56637038,10196,104.021,10
"10197",115,96,697346.8,4842693,43.71101684,-78.55041524,10197,102.537,10
"10198",116,96,698628,4842871.6,43.71228165,-78.5344608,10198,101.882,10
"10199",117,96,699920.5,4843017.1,43.71324341,-78.51837794,10199,103.924,10
"10200",118,96,701224.1,4843129.2,43.71389944,-78.5021695,10200,106.57,10
"10201",119,96,702527.7,4843241.3,43.71455317,-78.48596082,10201,108.646,10
"10202",120,96,703831.3,4843353.4,43.71520458,-78.46975188,10202,110.089,10
"10203",121,96,705149.5,4843427.7,43.71550964,-78.45337605,10203,112.689,10
"10204",122,96,706482.2,4843464,43.7154665,-78.43683492,10204,113.765,10
"10205",123,96,707815,4843500.3,43.71542093,-78.42029269,10205,113.982,10
"10206",124,96,709147.7,4843536.6,43.715373,-78.40375184,10206,112.883,10
"10207",125,96,710470.6,4843615.7,43.71571042,-78.38731591,10207,113.342,10
"10208",126,96,711783.6,4843737.8,43.71643506,-78.37098576,10208,114.47,10
"10209",127,96,713096.7,4843859.8,43.71715643,-78.35465413,10209,114.893,10
"10210",128,96,714409.7,4843981.8,43.71787547,-78.33832346,10210,114.2,10
"10211",129,96,715794.9,4844222.9,43.71964238,-78.32104942,10211,113.339,10
"10212",130,96,717252.3,4844582.9,43.72245488,-78.30283112,10212,112.275,10
"10213",131,96,718709.6,4844943,43.72526536,-78.28461244,10213,111.367,10
"10214",132,96,720167,4845303,43.72807196,-78.266391,10214,110.415,10
"10215",133,96,721641.2,4845647.3,43.73072939,-78.2479661,10215,110.072,10
"10216",134,96,723132.3,4845976,43.73323841,-78.22933658,10216,110.645,10
"10217",135,96,724623.4,4846304.6,43.73574346,-78.21070569,10217,111.219,10
"10218",136,96,726114.5,4846633.2,43.73824542,-78.1920734,10218,112.141,10
"10219",137,96,727625.3,4846904.5,43.74022295,-78.17321962,10219,112.456,10
"10220",138,96,729156,4847118.4,43.741675,-78.15414238,10220,112.398,10
"10221",139,96,730686.7,4847332.3,43.74312383,-78.13506439,10221,112.318,10
"10222",140,96,732217.3,4847546.2,43.74456948,-78.11598688,10222,112.941,10
"10223",141,96,733761.4,4847708,43.74553916,-78.09676382,10223,116.794,10
"10224",142,96,735318.8,4847817.7,43.74603287,-78.07739816,10224,118.542,10
"10225",143,96,736876.1,4847927.5,43.74652422,-78.05803355,10225,119.08,10
"10226",144,96,738433.5,4848037.2,43.74701134,-78.0386676,10226,117.231,10
"10227",145,96,739992.5,4848095.3,43.74703068,-78.01930472,10227,116.687,10
"10228",146,96,741553.1,4848101.8,43.74658224,-77.99994535,10228,116.667,10
"10229",147,96,743113.7,4848108.3,43.74613054,-77.98058645,10229,117.818,10
"10230",148,96,744674.3,4848114.9,43.74567645,-77.96122798,10230,118.027,10
"10231",149,96,746221.5,4848074.8,43.74480366,-77.94205756,10231,117.844,10
"10232",150,96,747755.2,4847988.1,43.7435132,-77.92307679,10232,117.037,10
"10233",151,96,749288.9,4847901.4,43.7422196,-77.904097,10233,114.327,10
"10234",152,96,750822.6,4847814.8,43.74092377,-77.88511817,10234,115.313,10
"10235",153,96,752333.3,4847687.2,43.73926403,-77.86644478,10235,116.184,10
"10236",154,96,753820.9,4847518.7,43.73724147,-77.84807833,10236,116.878,10
"10237",155,96,755308.5,4847350.3,43.73521689,-77.82971324,10237,118.276,10
"10238",156,96,756796,4847181.8,43.73318853,-77.81135084,10238,117.939,10
"10239",157,96,758257.6,4846974.6,43.73081836,-77.79332952,10239,118.208,10
"10240",158,96,759693.3,4846728.5,43.72810476,-77.77564965,10240,118.456,10
"10241",159,96,761128.9,4846482.4,43.72538851,-77.75797277,10241,119.36,10
"10242",160,96,762564.5,4846236.3,43.72266956,-77.74029764,10242,119.744,10
"10243",161,96,763976.8,4845948.7,43.71958316,-77.72293341,10243,116.339,10
"10244",162,96,765365.6,4845619.6,43.71612953,-77.70588282,10244,107.478,10
"10245",163,96,766754.4,4845290.5,43.71267342,-77.68883433,10245,104.912,10
"10246",164,96,768143.2,4844961.4,43.70921482,-77.67178794,10246,100.933,10
"10247",165,96,769511.6,4844698.7,43.70635798,-77.65496321,10247,86.359,10
"10248",166,96,770859.8,4844502.3,43.70410202,-77.63835715,10248,81.766,10
"10249",167,96,772208,4844305.9,43.70184367,-77.62175248,10249,81.712,10
"10250",168,96,773556.1,4844109.6,43.69958389,-77.6051504,10250,83.456,10
"10251",169,96,774904.1,4844015.7,43.69824214,-77.5884987,10251,84.802,10
"10252",170,96,776251.7,4844024.5,43.69782119,-77.57180021,10252,86.228,10
"10253",171,96,777599.4,4844033.3,43.69739776,-77.55510086,10253,87.176,10
"10254",172,96,778947,4844042,43.69697103,-77.53840319,10254,85.808,10
"10255",173,96,780283.6,4844044.5,43.6964903,-77.52184539,10255,84.404,10
"10256",174,96,781609.2,4844040.7,43.69595472,-77.50542756,10256,82.987,10
"10257",175,96,782934.8,4844036.8,43.6954159,-77.48901022,10257,79.468,10
"10258",176,96,784260.4,4844033,43.69487561,-77.47259328,10258,81.067,10
"10259",177,96,785567.8,4844009.8,43.69416564,-77.45641248,10259,85.674,10
"10260",178,96,786857,4843967.1,43.69328516,-77.44046799,10260,87.61,10
"10261",179,96,788146.2,4843924.5,43.69240338,-77.42452407,10261,91.863,10
"10262",180,96,789435.5,4843881.8,43.69151844,-77.40857957,10262,95.944,10
"10263",181,96,790705.2,4843833.8,43.69059134,-77.39288128,10263,97.587,10
"10264",182,96,791955.3,4843780.5,43.68962217,-77.37742919,10264,98.825,10
"10265",183,96,793205.5,4843727.1,43.68864998,-77.36197656,10265,100.534,10
"10266",184,96,794455.6,4843673.7,43.68767576,-77.34652581,10266,101.801,10
"10267",185,96,795688,4843624.6,43.68674514,-77.3312925,10267,103.638,10
"10268",186,96,796902.7,4843579.8,43.68585822,-77.3162766,10268,104.787,10
"10269",187,96,798117.4,4843535,43.68496934,-77.30126126,10269,104.12,10
"10270",188,96,799332.1,4843490.2,43.68407849,-77.28624651,10270,101.602,10
"10271",189,96,800532.8,4843454.3,43.68327131,-77.27140071,10271,99.496,10
"10272",190,96,801719.4,4843427.2,43.68254701,-77.25672507,10272,99.047,10
"10273",191,96,802906.1,4843400.1,43.68182078,-77.24204868,10273,100.25,10
"10274",192,96,804092.7,4843373,43.68109273,-77.22737401,10274,102.687,10
"10275",193,96,805269.6,4843354.3,43.68044225,-77.21281516,10275,104.494,10
"10276",194,96,806436.8,4843344.1,43.67987028,-77.19837199,10276,106.252,10
"10277",195,96,807603.9,4843333.9,43.67929654,-77.18393046,10277,105.201,10
"10278",196,96,808771.1,4843323.7,43.67872094,-77.1694881,10278,96.585,10
"10279",197,96,809932,4843316.7,43.6781749,-77.15512229,10279,89.417,10
"10280",198,96,811086.8,4843313.1,43.67766015,-77.1408304,10280,91.811,10
"10281",199,96,812241.5,4843309.5,43.67714366,-77.12654013,10281,95.205,10
"10282",200,96,813396.3,4843305.9,43.67662535,-77.11224899,10282,98.663,10
"10283",201,96,814546.9,4843296.2,43.67605224,-77.09801376,10283,101.944,10
"10284",202,96,815693.5,4843280.5,43.67542516,-77.08383195,10284,104.171,10
"10285",203,96,816840,4843264.8,43.67479637,-77.06965179,10285,106.262,10
"10286",204,96,817986.5,4843249.1,43.67416583,-77.05547206,10286,109.362,10
"10287",205,96,819130.7,4843254.1,43.67372046,-77.04130898,10287,112.5,10
"10288",206,96,820272.4,4843279.8,43.67346035,-77.02716488,10288,115.934,10
"10289",207,96,821414.2,4843305.6,43.67319935,-77.01301974,10289,118.86,10
"10290",208,96,822556,4843331.4,43.6729366,-76.99887485,10290,121.388,10
"10291",209,96,823911.3,4843492.8,43.67379705,-76.9820069,10291,122.943,10
"10292",210,96,825480.2,4843789.9,43.67578032,-76.96241362,10292,123.837,10
"10293",211,96,827049,4844086.9,43.67775931,-76.94282059,10293,126.032,10
"10294",212,96,828617.9,4844384,43.67973574,-76.92322521,10294,129.035,10
"10295",213,96,830181.9,4844704.2,43.68191839,-76.90367528,10295,128.764,10
"10296",214,96,831741,4845047.7,43.68430906,-76.88417049,10296,127.991,10
"10297",215,96,833300.1,4845391.1,43.68669544,-76.86466445,10297,127.369,10
"10298",216,96,834859.2,4845734.5,43.68907842,-76.84515711,10298,126.685,10
"10299",217,96,836417.7,4846062.4,43.69131908,-76.82566555,10299,125.98,10
"10300",218,96,837975.7,4846374.8,43.69341738,-76.8061887,10300,123.516,10
"10301",219,96,839533.7,4846687.1,43.69551141,-76.7867108,10301,121.032,10
"10302",220,96,841091.7,4846999.4,43.69760205,-76.76723179,10302,119.981,10
"10303",221,96,842648.4,4847303.4,43.69961538,-76.74777303,10303,117.626,10
"10304",222,96,844203.7,4847599,43.70155055,-76.72833592,10304,116.924,10
"10305",223,96,845759.1,4847894.6,43.70348232,-76.70889657,10305,116.104,10
"10306",224,96,847314.4,4848190.2,43.70541076,-76.68945746,10306,112.328,10
"10307",225,96,848868.4,4848480,43.70728438,-76.6700372,10307,110.998,10
"10308",226,96,850421,4848763.9,43.70910232,-76.65063715,10308,108.417,10
"10309",227,96,851973.6,4849047.9,43.71091781,-76.63123611,10309,104.719,10
"10310",228,96,853526.1,4849331.9,43.71272999,-76.6118354,10310,99.626,10
"10311",229,96,855077.8,4849609.7,43.71448354,-76.59244777,10311,96.358,10
"10312",230,96,856628.6,4849881.2,43.71617763,-76.57307457,10312,95.874,10
"10313",231,96,858179.4,4850152.7,43.71786837,-76.55370054,10313,92.888,10
"10314",232,96,859730.1,4850424.2,43.71955582,-76.53432691,10314,88.594,10
"10315",233,96,861281.2,4850686.1,43.72115356,-76.51495396,10315,85.162,10
"10316",234,96,862832.5,4850938.5,43.7226626,-76.49558416,10316,81.013,10
"10317",235,96,864383.8,4851191,43.72416919,-76.47621358,10317,75.081,10
"10318",236,96,865935.1,4851443.4,43.72567155,-76.45684237,10318,68.932,10
"10319",237,96,867488.8,4851679.5,43.72702309,-76.43745188,10319,65.504,10
"10320",238,96,869044.7,4851899.3,43.7282239,-76.41804474,10320,56.586,10
"10321",239,96,870600.7,4852119.1,43.72942132,-76.39863586,10321,50.171,10
"10322",240,96,872156.7,4852338.9,43.7306154,-76.37922647,10322,46.006,10
"10323",241,96,873718.3,4852530.3,43.73154845,-76.359767,10323,43.145,10
"10324",242,96,875285.7,4852693.3,43.73222035,-76.34025523,10324,40.22,10
"10325",243,96,876853,4852856.3,43.73288893,-76.32074454,10325,37.227,10
"10326",244,96,878420.4,4853019.3,43.7335541,-76.30123246,10326,34.343,10
"10327",245,96,880026.7,4853191.1,43.73427496,-76.28123262,10327,30.977,10
"10328",246,96,881672,4853371.7,43.73505119,-76.26074372,10328,26.79,10
"10329",247,96,883317.2,4853552.4,43.73582467,-76.24025578,10329,16.036,10
"10330",248,96,884962.5,4853733,43.73659348,-76.21976646,10330,4.977,5
"10331",34,97,608935.6,4810783.8,43.44203329,-79.6538205,10331,12.549,10
"10332",35,97,609791.9,4811181.9,43.44549188,-79.64316152,10332,13.214,10
"10333",36,97,610648.1,4811580,43.44894948,-79.63250257,10333,17.953,10
"10334",37,97,611504.2,4811977.2,43.45239798,-79.62184385,10334,22.911,10
"10335",38,97,612360.1,4812373.4,43.45583649,-79.61118661,10335,27.888,10
"10336",39,97,613216,4812769.7,43.45927489,-79.60052817,10336,31.427,10
"10337",40,97,614072,4813165.9,43.46271137,-79.58986732,10337,33.891,10
"10338",41,97,614927.9,4813561.2,43.46613874,-79.57920671,10338,38.794,10
"10339",42,97,615783.8,4813955.4,43.4695552,-79.56854516,10339,43.028,10
"10340",43,97,616639.7,4814349.7,43.47297155,-79.5578824,10340,47.806,10
"10341",44,97,617495.7,4814744,43.47638687,-79.54721722,10341,52.095,10
"10342",45,97,618364.1,4815140.6,43.47981991,-79.53639709,10342,56.75,10
"10343",46,97,619244.9,4815539.6,43.48327154,-79.52542193,10343,61.173,10
"10344",47,97,620125.8,4815938.6,43.48672207,-79.51444432,10344,63.861,10
"10345",48,97,621006.7,4816337.6,43.49017154,-79.50346547,10345,65.978,10
"10346",49,97,621974.8,4816804.9,43.49422048,-79.49139197,10346,69.067,10
"10347",50,97,623030.1,4817340.4,43.49886766,-79.47822326,10347,71.155,10
"10348",51,97,624085.4,4817876,43.50351418,-79.46505253,10348,74.093,10
"10349",52,97,625140.8,4818411.6,43.50815913,-79.45187858,10349,75.917,10
"10350",53,97,626198.4,4818942.1,43.51275626,-79.43867662,10350,77.408,10
"10351",54,97,627258.3,4819467.6,43.51730642,-79.42544541,10351,78.353,10
"10352",55,97,628318.2,4819993.1,43.52185503,-79.41221224,10352,80.704,10
"10353",56,97,629378.2,4820518.6,43.52640205,-79.39897589,10353,83.829,10
"10354",57,97,630439,4821039,43.53090145,-79.3857289,10354,86.75,10
"10355",58,97,631500.9,4821554.1,43.5353514,-79.37246766,10355,89.699,10
"10356",59,97,632562.7,4822069.3,43.53980068,-79.35920572,10356,91.554,10
"10357",60,97,633624.5,4822584.4,43.54424749,-79.34594188,10357,94.402,10
"10358",61,97,634686.8,4823093,43.54863414,-79.33267156,10358,96.293,10
"10359",62,97,635749.7,4823595,43.5529597,-79.31939357,10359,98.377,10
"10360",63,97,636812.5,4824096.9,43.5572828,-79.30611499,10360,100.098,10
"10361",64,97,637875.4,4824598.9,43.5616052,-79.29283328,10361,101.748,10
"10362",65,97,638938.7,4825092.5,43.56585035,-79.27954692,10362,103.393,10
"10363",66,97,640002.5,4825577.6,43.57001732,-79.26625473,10363,105.081,10
"10364",67,97,641066.4,4826062.7,43.5741827,-79.25295951,10364,107.52,10
"10365",68,97,642130.2,4826547.8,43.57834652,-79.23966373,10365,105.979,10
"10366",69,97,643194.7,4827022.1,43.58241142,-79.22636036,10366,106.619,10
"10367",70,97,644259.8,4827485.8,43.58637922,-79.21305062,10367,108.016,10
"10368",71,97,645324.9,4827949.4,43.59034454,-79.19973921,10368,109.657,10
"10369",72,97,646390,4828413.1,43.59430918,-79.18642606,10369,109.441,10
"10370",73,97,647456.1,4828862.9,43.59814694,-79.17310261,10370,109.41,10
"10371",74,97,648523.1,4829299,43.60185964,-79.15977012,10371,109.129,10
"10372",75,97,649590,4829735,43.60556988,-79.14643731,10372,111.313,10
"10373",76,97,650657,4830171,43.6092785,-79.13310166,10373,111.745,10
"10374",77,97,651725.5,4830588.6,43.61281965,-79.119751,10374,111.883,10
"10375",78,97,652795.4,4830987.8,43.61619333,-79.10638667,10375,112.747,10
"10376",79,97,653865.3,4831387,43.61956542,-79.0930209,10376,113.714,10
"10377",80,97,654935.2,4831786.1,43.62293502,-79.07965371,10377,114.762,10
"10378",81,97,656007.5,4832159.6,43.62607215,-79.06626273,10378,115.444,10
"10379",82,97,657082.3,4832507.4,43.62897588,-79.0528469,10379,116.083,10
"10380",83,97,658157.1,4832855.2,43.63187801,-79.03942983,10380,116.264,10
"10381",84,97,659231.9,4833203,43.63477854,-79.02601152,10381,116.547,10
"10382",85,97,660297,4833525,43.63744739,-79.01271981,10382,116.781,10
"10383",86,97,661352.5,4833821.4,43.63988639,-78.99955358,10383,117.243,10
"10384",87,97,662407.9,4834117.7,43.64232297,-78.98638759,10384,117.768,10
"10385",88,97,663463.4,4834414,43.64475799,-78.97321936,10385,117.704,10
"10386",89,97,664605.2,4834825,43.64820448,-78.95894575,10386,117.2,10
"10387",90,97,665833.3,4835350.6,43.65266112,-78.94356588,10387,117.919,10
"10388",91,97,667061.3,4835876.3,43.65711655,-78.92818502,10388,117.432,10
"10389",92,97,668289.4,4836401.9,43.66156895,-78.91280073,10389,116.073,10
"10390",93,97,669513.5,4836914.5,43.66590316,-78.8974679,10390,114.776,10
"10391",94,97,670733.7,4837414.1,43.67011919,-78.8821854,10391,114.364,10
"10392",95,97,671953.8,4837913.7,43.67433316,-78.86690205,10392,113.723,10
"10393",96,97,673173.9,4838413.3,43.67854503,-78.85161664,10393,111.584,10
"10394",97,97,674402,4838867.9,43.68234803,-78.83624453,10394,108.799,10
"10395",98,97,675638,4839277.5,43.68574217,-78.82078726,10395,106.437,10
"10396",99,97,676874.1,4839687,43.68913326,-78.80532712,10396,106.401,10
"10397",100,97,678110.1,4840096.6,43.69252314,-78.78986652,10397,107.942,10
"10398",101,97,679352.7,4840469.6,43.69558,-78.77433459,10398,108.218,10
"10399",102,97,680602,4840806.2,43.69830558,-78.75873029,10399,107.985,10
"10400",103,97,681851.2,4841142.7,43.70102813,-78.74312593,10400,107.417,10
"10401",104,97,683100.5,4841479.3,43.70374939,-78.72751896,10401,106.301,10
"10402",105,97,684354.7,4841790.9,43.70624234,-78.71185845,10402,105.584,10
"10403",106,97,685613.8,4842077.6,43.70850788,-78.69614455,10403,104.867,10
"10404",107,97,686873,4842364.3,43.7107712,-78.68042831,10404,104.406,10
"10405",108,97,688132.1,4842651,43.71303236,-78.66471221,10405,104.27,10
"10406",109,97,689397,4842915.4,43.71508922,-78.64893093,10406,104.664,10
"10407",110,97,690667.6,4843157.5,43.7169418,-78.63308586,10407,103.193,10
"10408",111,97,691938.2,4843399.6,43.71879216,-78.61723991,10408,100.122,10
"10409",112,97,693208.9,4843641.7,43.72064027,-78.60139184,10409,95.478,10
"10410",113,97,694488.3,4843853.1,43.7222077,-78.58544606,10410,94.716,10
"10411",114,97,695776.5,4844033.8,43.72349439,-78.56940157,10411,97.748,10
"10412",115,97,697064.7,4844214.6,43.72477971,-78.55335645,10412,101.082,10
"10413",116,97,698352.9,4844395.3,43.72606186,-78.53731078,10413,99.213,10
"10414",117,97,699652.5,4844541.5,43.72702833,-78.52113592,10414,96.711,10
"10415",118,97,700963.5,4844653,43.72767726,-78.5048322,10415,100.044,10
"10416",119,97,702274.4,4844764.6,43.72832478,-78.48852944,10416,102.547,10
"10417",120,97,703585.4,4844876.1,43.72896904,-78.47222523,10417,104.753,10
"10418",121,97,704911.1,4844948.6,43.7292561,-78.45575329,10418,106.771,10
"10419",122,97,706251.6,4844982,43.72918495,-78.43911271,10419,108.475,10
"10420",123,97,707592,4845015.5,43.72911231,-78.4224735,10420,108.935,10
"10421",124,97,708932.5,4845048.9,43.72903632,-78.40583323,10421,108.092,10
"10422",125,97,710261.3,4845120.9,43.72930842,-78.38932316,10422,107.303,10
"10423",126,97,711578.5,4845231.6,43.72992951,-78.3729417,10423,105.902,10
"10424",127,97,712895.6,4845342.2,43.73054738,-78.3565613,10424,105.581,10
"10425",128,97,714212.8,4845452.8,43.73116286,-78.34017944,10425,106.947,10
"10426",129,97,715603.1,4845702.3,43.73300401,-78.32283497,10426,108.164,10
"10427",130,97,717066.7,4846090.7,43.7360703,-78.30452427,10427,106.207,10
"10428",131,97,718530.2,4846479.1,43.73913364,-78.28621309,10428,103.809,10
"10429",132,97,719993.7,4846867.5,43.74219399,-78.26790017,10429,103.067,10
"10430",133,97,721475.8,4847237.8,43.74508301,-78.24936224,10430,104.655,10
"10431",134,97,722976.6,4847590.1,43.74780147,-78.23059816,10431,104.972,10
"10432",135,97,724477.4,4847942.3,43.7505159,-78.21183256,10432,105.021,10
"10433",136,97,725978.2,4848294.6,43.75322809,-78.19306537,10433,104.018,10
"10434",137,97,727500.9,4848583.9,43.75536388,-78.17405161,10434,102.289,10
"10435",138,97,729045.6,4848810.4,43.75692491,-78.15479049,10435,100.406,10
"10436",139,97,730590.3,4849036.8,43.75848177,-78.13552857,10436,100.523,10
"10437",140,97,732135,4849263.3,43.76003625,-78.11626577,10437,101.812,10
"10438",141,97,733695.3,4849435,43.76108975,-78.09683244,10438,105.254,10
"10439",142,97,735271,4849552.2,43.76164496,-78.07723142,10439,107.235,10
"10440",143,97,736846.7,4849669.3,43.7621959,-78.05763025,10440,107.056,10
"10441",144,97,738422.5,4849786.4,43.76274342,-78.03802767,10441,108.334,10
"10442",145,97,740000.6,4849848.2,43.76278959,-78.01842109,10442,109.625,10
"10443",146,97,741581,4849854.6,43.76233351,-77.99881105,10443,109.12,10
"10444",147,97,743161.5,4849861.1,43.76187493,-77.97920021,10444,109.759,10
"10445",148,97,744741.9,4849867.6,43.76141302,-77.9595911,10445,111.003,10
"10446",149,97,746306.7,4849825,43.76051148,-77.94019852,10446,110.897,10
"10447",150,97,747855.9,4849733.3,43.75917043,-77.92102288,10447,111.675,10
"10448",151,97,749405,4849641.6,43.75782622,-77.90184952,10448,111.787,10
