"","X.2","X.1","X","date_time","Year","Longitude","Latitude","Agency","Program","station_id","node_fvcom","nLayers_fvcom","sigthick_fvcom","sigma","node_EFDC","nLayers_efdc","sigthick_efdc","I_Index","J_Index","K_Index","sample_depth","water_depth","TP_ugL.1","Model_source","JulianDate"
"151",1403,1332,1383,2013-04-11,2013,-76.82556,44.13583,"ECCC",NA,NA,30017,20,1.64885,6,13622,10,3.2977,221,127,4,10,32.977,5.1,"LOTP",1365638400
"152",1404,1373,1426,2013-04-11,2013,-76.82499,44.1362,"ECCC","GLSP","PSN 90",29999,20,1.64885,6,13622,10,3.2977,221,127,4,10,32.977,5.1,"LOEM",1365638400
"153",1495,1292,1338,2013-04-11,2013,-76.23278,43.935,"ECCC",NA,NA,8971,20,1.02465,9,12682,10,2.0493,249,108,5,10,20.493,5.8,"LOTP",1365638400
"154",1496,1370,1423,2013-04-11,2013,-76.23492,43.9331,"ECCC","GLSP","PSN 98",9265,20,1.02465,9,12682,10,2.0493,249,108,5,10,20.493,5.8,"LOEM",1365638400
"155",1564,1153,1193,2013-04-11,2013,-77.15694,43.78639,"ECCC",NA,NA,24116,20,2.3295,10,11931,10,4.659,197,104,6,25,46.59,4.3,"LOTP",1365638400
"156",1565,1379,1433,2013-04-11,2013,-77.158,43.789,"USEPA","GLNPO","ON61N",24116,20,2.47675,10,11930,10,4.9535,196,104,6,25,49.535,4.3,"LOEM",1365638400
"157",1717,1313,1361,2013-04-11,2013,-76.67167,44.01556,"ECCC",NA,NA,28649,20,1.7677,14,13303,10,3.5354,228,117,8,25,35.354,4.2,"LOTP",1365638400
"158",1754,1333,1384,2013-04-11,2013,-76.82556,44.13583,"ECCC",NA,NA,30017,20,1.64885,15,13622,10,3.2977,221,127,8,25,32.977,5.1,"LOTP",1365638400
"159",1755,1374,1427,2013-04-11,2013,-76.82499,44.1362,"ECCC","GLSP","PSN 90",29999,20,1.64885,15,13622,10,3.2977,221,127,8,25,32.977,5.1,"LOEM",1365638400
"160",1785,1380,1434,2013-04-11,2013,-77.158,43.789,"USEPA","GLNPO","ON61N",24116,20,2.47675,16,11930,10,4.9535,196,104,9,42,49.535,4.2,"LOEM",1365638400
"161",1872,1293,1339,2013-04-11,2013,-76.23278,43.935,"ECCC",NA,NA,8971,20,1.02465,18,12682,10,2.0493,249,108,10,19.4,20.493,4.6,"LOTP",1365638400
"162",1873,1371,1424,2013-04-11,2013,-76.23492,43.9331,"ECCC","GLSP","PSN 98",9265,20,1.02465,18,12682,10,2.0493,249,108,10,19.4,20.493,4.6,"LOEM",1365638400
"163",1881,1314,1362,2013-04-11,2013,-76.67167,44.01556,"ECCC",NA,NA,28649,20,1.7677,18,13303,10,3.5354,228,117,10,32.2,35.354,4.3,"LOTP",1365638400
"164",1889,1154,1194,2013-04-11,2013,-77.15694,43.78639,"ECCC",NA,NA,24116,20,2.3295,18,11931,10,4.659,197,104,10,42,46.59,4.2,"LOTP",1365638400
"165",2155,1334,1385,2013-04-11,2013,-76.82556,44.13583,"ECCC",NA,NA,30017,20,1.64885,20,13622,10,3.2977,221,127,10,49,32.977,4.9,"LOTP",1365638400
"166",2156,1375,1428,2013-04-11,2013,-76.82499,44.1362,"ECCC","GLSP","PSN 90",29999,20,1.64885,20,13622,10,3.2977,221,127,10,49,32.977,4.9,"LOEM",1365638400
"167",2158,1155,1195,2013-04-11,2013,-77.15694,43.78639,"ECCC",NA,NA,24116,20,2.3295,20,11931,10,4.659,197,104,10,50,46.59,4.3,"LOTP",1365638400
"168",2159,1381,1435,2013-04-11,2013,-77.158,43.789,"USEPA","GLNPO","ON61N",24116,20,2.47675,20,11930,10,4.9535,196,104,10,50,49.535,4.3,"LOEM",1365638400
"169",2162,1335,1386,2013-04-11,2013,-76.82556,44.13583,"ECCC",NA,NA,30017,20,1.64885,20,13622,10,3.2977,221,127,10,57,32.977,5.1,"LOTP",1365638400
"170",2163,1376,1429,2013-04-11,2013,-76.82499,44.1362,"ECCC","GLSP","PSN 90",29999,20,1.64885,20,13622,10,3.2977,221,127,10,57,32.977,5.1,"LOEM",1365638400
"171",640,1245,1288,2013-04-12,2013,-78.46083,43.88639,"ECCC",NA,NA,9228,20,0.97875,1,12390,10,1.9575,122,107,1,1,19.575,5,"LOTP",1365724800
"172",691,1382,1436,2013-04-12,2013,-78.45999,43.88659,"ECCC","GLSP","PSN 31",9228,20,1.07105,1,12390,10,2.1421,123,107,1,1,21.421,5,"LOEM",1365724800
"173",1078,877,912,2013-04-12,2013,-79.37833,43.6325,"ECCC",NA,NA,4338,20,0.40155,2,11799,8,1.003875,61,104,1,1,8.031,14.7,"LOTP",1365724800
"174",1079,904,940,2013-04-12,2013,-79.36361,43.63667,"ECCC",NA,NA,4185,20,0.3949,2,11800,8,0.98725,62,104,2,1,7.898,15.9,"LOTP",1365724800
"175",1085,1385,1440,2013-04-12,2013,-79.37843,43.63201,"ECCC","GLSP","PSN 726",4338,20,0.40155,2,11799,8,1.003875,61,104,2,1,8.031,14.7,"LOEM",1365724800
"176",1497,1383,1438,2013-04-12,2013,-78.45999,43.88659,"ECCC","GLSP","PSN 31",9228,20,1.07105,9,12390,10,2.1421,123,107,6,10,21.421,4.7,"LOEM",1365724800
"177",1555,1246,1290,2013-04-12,2013,-78.46083,43.88639,"ECCC",NA,NA,9228,20,0.97875,10,12390,10,1.9575,122,107,6,10,19.575,4.7,"LOTP",1365724800
"178",1713,1384,1439,2013-04-12,2013,-78.45999,43.88659,"ECCC","GLSP","PSN 31",9228,20,1.07105,14,12390,10,2.1421,123,107,9,16,21.421,4.7,"LOEM",1365724800
"179",1777,1247,1291,2013-04-12,2013,-78.46083,43.88639,"ECCC",NA,NA,9228,20,0.97875,16,12390,10,1.9575,122,107,9,16,19.575,4.7,"LOTP",1365724800
"180",449,67,71,2013-04-15,2013,-79.62111,43.26806,"ECCC",NA,NA,2698,20,1.2157,1,7140,10,2.4314,28,83,1,1,24.314,6.1,"LOTP",1365984000
"181",469,168,176,2013-04-15,2013,-79.7525,43.3125,"ECCC",NA,NA,514,20,1.27455,1,8758,10,2.5491,20,90,1,1,25.491,8.8,"LOTP",1365984000
"182",492,264,276,2013-04-15,2013,-79.665,43.33917,"ECCC",NA,NA,2685,20,2.9288,1,8528,10,5.8576,28,89,1,1,58.576,11,"LOTP",1365984000
"183",527,367,386,2013-04-15,2013,-79.40444,43.41639,"ECCC",NA,NA,5074,20,5.48515,1,8551,10,10.9703,51,89,1,1,109.703,5.2,"LOTP",1365984000
"184",531,413,432,2013-04-15,2013,-79.65778,43.42444,"ECCC",NA,NA,2420,20,0.9112,1,10115,10,1.8224,33,96,1,1,18.224,10.2,"LOTP",1365984000
"185",543,513,534,2013-04-15,2013,-79.53083,43.46639,"ECCC",NA,NA,4215,20,3.16375,1,10127,10,6.3275,45,96,1,1,63.275,5.2,"LOTP",1365984000
"186",692,1386,1441,2013-04-15,2013,-79.66517,43.3397,"ECCC","GLSP","PSN 2",2685,20,2.82795,1,8766,10,5.6559,28,90,1,1,56.559,11,"LOEM",1365984000
"187",693,1387,1443,2013-04-15,2013,-79.40043,43.41662,"ECCC","GLSP","PSN 13",5075,20,5.5552,1,8552,10,11.1104,52,89,1,1,111.104,5.2,"LOEM",1365984000
"188",991,368,387,2013-04-15,2013,-79.40444,43.41639,"ECCC",NA,NA,5074,20,5.48515,1,8551,10,10.9703,51,89,1,10,109.703,5.4,"LOTP",1365984000
"189",999,1388,1444,2013-04-15,2013,-79.40043,43.41662,"ECCC","GLSP","PSN 13",5075,20,5.5552,1,8552,10,11.1104,52,89,1,10,111.104,5.4,"LOEM",1365984000
"190",1294,369,388,2013-04-15,2013,-79.40444,43.41639,"ECCC",NA,NA,5074,20,5.48515,4,8551,10,10.9703,51,89,3,25,109.703,6.1,"LOTP",1365984000
"191",1296,1389,1445,2013-04-15,2013,-79.40043,43.41662,"ECCC","GLSP","PSN 13",5075,20,5.5552,4,8552,10,11.1104,52,89,3,25,111.104,6.1,"LOEM",1365984000
"192",1473,68,72,2013-04-15,2013,-79.62111,43.26806,"ECCC",NA,NA,2698,20,1.2157,8,7140,10,2.4314,28,83,5,10,24.314,6,"LOTP",1365984000
"193",1809,69,73,2013-04-15,2013,-79.62111,43.26806,"ECCC",NA,NA,2698,20,1.2157,17,7140,10,2.4314,28,83,9,21,24.314,5.9,"LOTP",1365984000
"194",1842,370,389,2013-04-15,2013,-79.40444,43.41639,"ECCC",NA,NA,5074,20,5.48515,17,8551,10,10.9703,51,89,9,95,109.703,4.7,"LOTP",1365984000
"195",1844,1390,1446,2013-04-15,2013,-79.40043,43.41662,"ECCC","GLSP","PSN 13",5075,20,5.5552,17,8552,10,11.1104,52,89,9,95,111.104,4.7,"LOEM",1365984000
"196",1922,371,390,2013-04-15,2013,-79.40444,43.41639,"ECCC",NA,NA,5074,20,5.48515,18,8551,10,10.9703,51,89,10,103,109.703,4.8,"LOTP",1365984000
"197",1924,1391,1447,2013-04-15,2013,-79.40043,43.41662,"ECCC","GLSP","PSN 13",5075,20,5.5552,18,8552,10,11.1104,52,89,10,103,111.104,4.8,"LOEM",1365984000
"198",445,32,34,2013-04-16,2013,-79.19472,43.25472,"ECCC",NA,NA,4253,20,0.6126,1,4070,10,1.2252,58,67,1,1,12.252,16.3,"LOTP",1366070400
"199",462,122,129,2013-04-16,2013,-79.00444,43.29694,"ECCC",NA,NA,5389,20,0.6096,1,3566,10,1.2192,74,64,1,1,12.192,20.8,"LOTP",1366070400
"200",466,140,147,2013-04-16,2013,-79.11972,43.30056,"ECCC",NA,NA,5097,20,0.71385,1,5145,10,1.4277,65,73,1,1,14.277,9.1,"LOTP",1366070400
"201",537,424,443,2013-04-16,2013,-79.12722,43.44,"ECCC",NA,NA,6291,20,6.2946,1,7411,10,12.5892,71,84,1,1,125.892,5.4,"LOTP",1366070400
"202",555,554,577,2013-04-16,2013,-79.35306,43.50278,"ECCC",NA,NA,5488,20,5.3432,1,9704,10,10.6864,58,94,1,1,106.864,4.8,"LOTP",1366070400
"203",559,601,625,2013-04-16,2013,-79.08028,43.51694,"ECCC",NA,NA,7099,20,6.9259,1,8577,10,13.8518,77,89,1,1,138.518,5.6,"LOTP",1366070400
"204",571,677,704,2013-04-16,2013,-79.31222,43.58444,"ECCC",NA,NA,5483,20,4.8063,1,10783,10,9.6126,64,99,1,1,96.126,5.2,"LOTP",1366070400
"205",576,690,718,2013-04-16,2013,-79.39528,43.58694,"ECCC",NA,NA,4917,20,3.0271,1,11192,10,6.0542,58,101,1,1,60.542,6.3,"LOTP",1366070400
"206",582,803,833,2013-04-16,2013,-78.80222,43.59694,"ECCC",NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,1,138.647,6.4,"LOTP",1366070400
"207",587,856,888,2013-04-16,2013,-79.01611,43.60861,"ECCC",NA,NA,7397,20,6.01595,1,9949,10,12.0319,84,95,1,1,120.319,7.9,"LOTP",1366070400
"208",590,870,904,2013-04-16,2013,-79.45278,43.62333,"ECCC",NA,NA,3312,20,0.7571,1,11982,10,1.5142,56,105,1,1,15.142,6.6,"LOTP",1366070400
"209",596,932,968,2013-04-16,2013,-78.95694,43.70306,"ECCC",NA,NA,7534,20,4.77,1,11224,10,9.54,90,101,1,1,95.4,5.1,"LOTP",1366070400
"210",605,1051,1088,2013-04-16,2013,-79.08389,43.74944,"ECCC",NA,NA,6767,20,1.9348,1,12175,10,3.8696,83,106,1,1,38.696,5.7,"LOTP",1366070400
"211",615,1130,1169,2013-04-16,2013,-78.855,43.775,"ECCC",NA,NA,7445,20,3.14965,1,11639,10,6.2993,98,103,1,1,62.993,7.5,"LOTP",1366070400
"212",626,1190,1231,2013-04-16,2013,-78.86944,43.82972,"ECCC",NA,NA,6991,20,0.95455,1,12366,10,1.9091,98,107,1,1,19.091,5.8,"LOTP",1366070400
"213",628,1192,1233,2013-04-16,2013,-78.66194,43.83,"ECCC",NA,NA,8527,20,1.98775,1,12023,10,3.9755,110,105,1,1,39.755,5.3,"LOTP",1366070400
"214",694,1392,1448,2013-04-16,2013,-78.8531,43.7751,"GLWQA","CSMI","28",7604,20,3.14965,1,11639,10,6.2993,98,103,1,1,62.993,7.5,"LOEM",1366070400
"215",695,1393,1449,2013-04-16,2013,-78.871,43.819,"USEPA","GLNPO","ON29N",6992,20,1.5099,1,12366,10,3.0198,98,106,1,1,30.198,5.8,"LOEM",1366070400
"216",696,1394,1450,2013-04-16,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,1,8835,10,13.6241,97,91,1,1,136.241,6.4,"LOEM",1366070400
"217",697,1398,1454,2013-04-16,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,1,10.87,20.8,"LOEM",1366070400
"218",997,804,834,2013-04-16,2013,-78.80222,43.59694,"ECCC",NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,10,138.647,6,"LOTP",1366070400
"219",1000,1395,1451,2013-04-16,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,1,8835,10,13.6241,97,91,1,10,136.241,6,"LOEM",1366070400
"220",1640,1052,1089,2013-04-16,2013,-79.08389,43.74944,"ECCC",NA,NA,6767,20,1.9348,12,12175,10,3.8696,83,106,7,25,38.696,5.5,"LOTP",1366070400
"221",1667,871,906,2013-04-16,2013,-79.45278,43.62333,"ECCC",NA,NA,3312,20,0.7571,13,11982,10,1.5142,56,105,7,10,15.142,7.9,"LOTP",1366070400
"222",1769,33,36,2013-04-16,2013,-79.19472,43.25472,"ECCC",NA,NA,4253,20,0.6126,16,4070,10,1.2252,58,67,9,10,12.252,15,"LOTP",1366070400
"223",1770,123,130,2013-04-16,2013,-79.00444,43.29694,"ECCC",NA,NA,5389,20,0.6096,16,3566,10,1.2192,74,64,9,10,12.192,22.1,"LOTP",1366070400
"224",1773,872,907,2013-04-16,2013,-79.45278,43.62333,"ECCC",NA,NA,3312,20,0.7571,16,11982,10,1.5142,56,105,9,12.8,15.142,9.6,"LOTP",1366070400
"225",1867,1399,1455,2013-04-16,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,18,3565,10,1.087,73,64,10,10,10.87,22.1,"LOEM",1366070400
"226",1933,805,835,2013-04-16,2013,-78.80222,43.59694,"ECCC",NA,NA,8348,20,6.93235,18,8835,10,13.8647,97,90,10,126,138.647,6.6,"LOTP",1366070400
"227",1934,1396,1452,2013-04-16,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,18,8835,10,13.6241,97,91,10,126,136.241,6.6,"LOEM",1366070400
"228",2030,806,836,2013-04-16,2013,-78.80222,43.59694,"ECCC",NA,NA,8348,20,6.93235,19,8835,10,13.8647,97,90,10,134,138.647,5.6,"LOTP",1366070400
"229",2031,1397,1453,2013-04-16,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,19,8835,10,13.6241,97,91,10,134,136.241,5.6,"LOEM",1366070400
"230",2145,1053,1090,2013-04-16,2013,-79.08389,43.74944,"ECCC",NA,NA,6767,20,1.9348,20,12175,10,3.8696,83,106,10,43,38.696,4.9,"LOTP",1366070400
"231",440,4,4,2013-04-17,2013,-79.44639,43.22333,"ECCC",NA,NA,2722,20,1.0167,1,5498,10,2.0334,40,75,1,1,20.334,6.4,"LOTP",1366156800
"232",442,10,11,2013-04-17,2013,-79.27139,43.22472,"ECCC",NA,NA,3413,20,0.58565,1,4064,10,1.1713,52,67,1,1,11.713,8.3,"LOTP",1366156800
"233",451,89,93,2013-04-17,2013,-79.36,43.27167,"ECCC",NA,NA,4385,20,3.4366,1,5898,10,6.8732,49,77,1,1,68.732,5.7,"LOTP",1366156800
"234",454,93,97,2013-04-17,2013,-79.25167,43.27389,"ECCC",NA,NA,4672,20,3.046,1,5321,10,6.092,56,74,1,1,60.92,5.1,"LOTP",1366156800
"235",468,143,150,2013-04-17,2013,-79.27667,43.3025,"ECCC",NA,NA,4803,20,4.2114,1,5904,10,8.4228,55,77,1,1,84.228,5.4,"LOTP",1366156800
"236",477,191,201,2013-04-17,2013,-79.44111,43.31722,"ECCC",NA,NA,4377,20,4.32275,1,6933,10,8.6455,45,82,1,1,86.455,4.8,"LOTP",1366156800
"237",490,260,272,2013-04-17,2013,-79.19583,43.33778,"ECCC",NA,NA,5503,20,4.7994,1,6111,10,9.5988,62,78,1,1,95.988,6.4,"LOTP",1366156800
"238",513,318,333,2013-04-17,2013,-79.28444,43.38306,"ECCC",NA,NA,5498,20,5.3878,1,7170,10,10.7756,58,83,1,1,107.756,5.1,"LOTP",1366156800
"239",698,1400,1456,2013-04-17,2013,-79.2862,43.3836,"GLWQA","CSMI","19",5498,20,5.3878,1,7170,10,10.7756,58,83,1,1,107.756,5.1,"LOEM",1366156800
"240",699,1401,1457,2013-04-17,2013,-79.272,43.225,"USEPA","GLNPO","ON17N",3212,20,0.58565,1,4064,10,1.1713,52,67,1,1,11.713,8.3,"LOEM",1366156800
"241",700,1403,1460,2013-04-17,2013,-79.44236,43.31688,"ECCC","GLSP","PSN 15",4377,20,4.29065,1,6932,10,8.5813,44,82,1,1,85.813,4.8,"LOEM",1366156800
"242",1767,11,13,2013-04-17,2013,-79.27139,43.22472,"ECCC",NA,NA,3413,20,0.58565,16,4064,10,1.1713,52,67,9,9.5,11.713,8.5,"LOTP",1366156800
"243",1768,1402,1459,2013-04-17,2013,-79.272,43.225,"USEPA","GLNPO","ON17N",3212,20,0.58565,16,4064,10,1.1713,52,67,9,9.5,11.713,8.5,"LOEM",1366156800
"244",1914,261,273,2013-04-17,2013,-79.19583,43.33778,"ECCC",NA,NA,5503,20,4.7994,18,6111,10,9.5988,62,78,10,90,95.988,6.6,"LOTP",1366156800
"245",1983,94,98,2013-04-17,2013,-79.25167,43.27389,"ECCC",NA,NA,4672,20,3.046,19,5321,10,6.092,56,74,10,58,60.92,5.6,"LOTP",1366156800
"246",1992,144,151,2013-04-17,2013,-79.27667,43.3025,"ECCC",NA,NA,4803,20,4.2114,19,5904,10,8.4228,55,77,10,82,84.228,5,"LOTP",1366156800
"247",116,1409,1467,2013-04-22,2013,-77.31,43.47,"NYSDEC","BMP","SPO",21150,20,10.094,0,6647,10,20.188,188,80,1,0,201.88,5.45,"LOEM",1366588800
"248",132,1408,1466,2013-04-22,2013,-77.1,43.62,"NYSDEC","BMP","MidLake",23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,5.55,"LOEM",1366588800
"249",162,1410,1468,2013-04-22,2013,-76.53,43.95,"NYSDEC","BMP","MainDuck",25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,4.85,"LOEM",1366588800
"250",171,1411,1469,2013-04-30,2013,-76.4077,44.0822,"GLWQA","CSMI","78",20749,20,1.2295,0,13392,10,2.459,242,119,1,0,24.59,4.8,"LOEM",1367280000
"251",23,1412,1470,2013-05-06,2013,-78.192,43.382,"NYSDEC","BMP","OOL",9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,9,"LOEM",1367798400
"252",1,1416,1474,2013-05-07,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,9.4,"LOEM",1367884800
"253",45,1417,1475,2013-05-07,2013,-78.12,43.58,"NYSDEC","BMP","OOO",13174,20,9.4225,0,7480,10,18.845,140,84,1,0,188.45,4.2,"LOEM",1367884800
"254",172,1418,1476,2013-05-07,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,5.9,"LOEM",1367884800
"255",195,1419,1477,2013-05-07,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,8.3,"LOEM",1367884800
"256",362,1413,1471,2013-05-07,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,11.1,"LOEM",1367884800
"257",363,1414,1472,2013-05-07,2013,-77.89707,43.42514,"SUNY","LTCZSS","LO 100m",14030,20,5.8336,1,5419,10,11.6672,153,74,1,0,116.672,7.5,"LOEM",1367884800
"258",364,1415,1473,2013-05-07,2013,-77.89393,43.37652,"SUNY","LTCZSS","LO 30m",13164,20,1.99395,1,3474,10,3.9879,154,63,1,0,39.879,9.6,"LOEM",1367884800
"259",139,1420,1478,2013-05-08,2013,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,7.3,"LOEM",1367971200
"260",196,1421,1479,2013-05-08,2013,-76.221,43.657,"NYSDEC","BMP","SPL",17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,11.4,"LOEM",1367971200
"261",66,1428,1487,2013-05-17,2013,-77.66593,43.28632,"SUNY","LTCZSS","Jones",11056,20,0.104,0,106,2,1.04,168,16,1,0,2.08,18.8,"LOEM",1368748800
"262",67,1461,1523,2013-05-17,2013,-77.66715,43.29457,"SUNY","LTCZSS","R - 41",12004,20,0.283,0,184,6,0.943333333,168,21,1,0,5.66,6.7,"LOEM",1368748800
"263",68,1458,1520,2013-05-17,2013,-77.64636322,43.2810088,"SUNY","LTCZSS","R - 39",11667,20,0.2355,0,93,5,0.942,169,15,1,0,4.71,7.1,"LOEM",1368748800
"264",69,1460,1522,2013-05-17,2013,-77.65607,43.28676,"SUNY","LTCZSS","R - 40-vel",11670,20,0.3685,0,121,7,1.052857143,169,17,1,0,7.37,11.2,"LOEM",1368748800
"265",70,1462,1524,2013-05-17,2013,-77.66035516,43.30215087,"SUNY","LTCZSS","R - 42",12994,20,0.588,0,298,10,1.176,169,27,1,0,11.76,5.9,"LOEM",1368748800
"266",71,1463,1525,2013-05-17,2013,-77.65451005,43.30998763,"SUNY","LTCZSS","R - 43-SB",13587,20,0.652,0,444,10,1.304,169,33,1,0,13.04,6.3,"LOEM",1368748800
"267",72,1456,1518,2013-05-17,2013,-77.63144969,43.30047531,"SUNY","LTCZSS","R - 37",13853,20,0.703,0,299,10,1.406,170,27,1,0,14.06,8.2,"LOEM",1368748800
"268",73,1457,1519,2013-05-17,2013,-77.64012302,43.2887606,"SUNY","LTCZSS","R - 38",12338,20,0.619,0,136,10,1.238,170,18,1,0,12.38,6.7,"LOEM",1368748800
"269",74,1464,1526,2013-05-17,2013,-77.63968061,43.32884201,"SUNY","LTCZSS","R - 44",14127,20,1.3795,0,919,10,2.759,170,47,1,0,27.59,5.9,"LOEM",1368748800
"270",75,1469,1531,2013-05-17,2013,-77.6399,43.2755,"SUNY","LTCZSS","Round",10768,20,0.2665,0,69,5,1.066,170,13,1,0,5.33,13.9,"LOEM",1368748800
"271",76,1422,1480,2013-05-17,2013,-77.6264,43.2695,"SUNY","LTCZSS","Beach",10525,20,0.2485,0,47,5,0.994,171,11,1,0,4.97,32.5,"LOEM",1368748800
"272",77,1455,1517,2013-05-17,2013,-77.61780313,43.32011174,"SUNY","LTCZSS","R - 36-SB",14393,20,1.4285,0,720,10,2.857,171,42,1,0,28.57,7.8,"LOEM",1368748800
"273",78,1450,1511,2013-05-17,2013,-77.59592075,43.26294761,"SUNY","LTCZSS","R - 30",11684,20,0.3385,0,39,7,0.967142857,172,10,1,0,6.77,43.8,"LOEM",1368748800
"274",79,1452,1514,2013-05-17,2013,-77.60528133,43.27819349,"SUNY","LTCZSS","R - 33",12012,20,0.7535,0,96,10,1.507,172,15,1,0,15.07,10.9,"LOEM",1368748800
"275",80,1453,1515,2013-05-17,2013,-77.60416412,43.28684328,"SUNY","LTCZSS","R - 34-SB",12999,20,0.912,0,154,10,1.824,172,19,1,0,18.24,13.9,"LOEM",1368748800
"276",81,1454,1516,2013-05-17,2013,-77.59293989,43.31224052,"SUNY","LTCZSS","R - 35",14654,20,1.4815,0,585,10,2.963,172,38,1,0,29.63,5.6,"LOEM",1368748800
"277",82,1445,1506,2013-05-17,2013,-77.57710162,43.29311297,"SUNY","LTCZSS","R - 26-SB",13858,20,1.209,0,261,10,2.418,173,25,1,0,24.18,5.9,"LOEM",1368748800
"278",83,1446,1507,2013-05-17,2013,-77.58209385,43.27654078,"SUNY","LTCZSS","R - 27",12973,20,0.8545,0,97,10,1.709,173,15,1,0,17.09,7.5,"LOEM",1368748800
"279",84,1447,1508,2013-05-17,2013,-77.58485153,43.26830221,"SUNY","LTCZSS","R - 28-vel",11975,20,0.603,0,60,10,1.206,173,12,1,0,12.06,7.5,"LOEM",1368748800
"280",85,1448,1509,2013-05-17,2013,-77.58920373,43.255634,"SUNY","LTCZSS","R - 29",11021,20,0.2555,0,19,5,1.022,173,7,1,0,5.11,9.7,"LOEM",1368748800
"281",86,1451,1513,2013-05-17,2013,-77.59288522,43.27096824,"SUNY","LTCZSS","R - 32",12340,20,0.6975,0,72,10,1.395,173,13,1,0,13.95,8.6,"LOEM",1368748800
"282",87,1424,1482,2013-05-17,2013,-77.5726,43.2414,"SUNY","LTCZSS","Durand",10260,20,0.17,0,3,3,1.133333333,174,3,1,0,3.4,15.8,"LOEM",1368748800
"283",88,1442,1503,2013-05-17,2013,-77.57150092,43.24563528,"SUNY","LTCZSS","R - 22",10744,20,0.2325,0,6,5,0.93,174,4,1,0,4.65,10.5,"LOEM",1368748800
"284",89,1444,1505,2013-05-17,2013,-77.56791504,43.28812477,"SUNY","LTCZSS","R - 25",13572,20,1.1985,0,208,10,2.397,174,22,1,0,23.97,5.9,"LOEM",1368748800
"285",94,1436,1497,2013-05-17,2013,-77.55209584,43.27924943,"SUNY","LTCZSS","R - 18",13287,20,1.2075,0,127,10,2.415,175,17,1,0,24.15,9.7,"LOEM",1368748800
"286",95,1437,1498,2013-05-17,2013,-77.55438528,43.26112316,"SUNY","LTCZSS","R - 19",11982,20,0.89,0,42,10,1.78,175,10,1,0,17.8,10.1,"LOEM",1368748800
"287",96,1440,1501,2013-05-17,2013,-77.55543832,43.25039615,"SUNY","LTCZSS","R - 20",11039,20,0.4855,0,16,10,0.971,175,6,1,0,9.71,16.5,"LOEM",1368748800
"288",97,1441,1502,2013-05-17,2013,-77.55746054,43.23956916,"SUNY","LTCZSS","R - 21-Vel",10496,20,0.1885,0,1,4,0.9425,175,2,1,0,3.77,10.9,"LOEM",1368748800
"289",98,1430,1491,2013-05-17,2013,-77.52628592,43.29005799,"SUNY","LTCZSS","R - 10-SB",14121,20,1.561,0,284,10,3.122,176,26,1,0,31.22,6.3,"LOEM",1368748800
"290",99,1433,1494,2013-05-17,2013,-77.53089793,43.23863578,"SUNY","LTCZSS","R - 15",10038,20,0.21,0,5,4,1.05,176,3,1,0,4.2,10.1,"LOEM",1368748800
"291",100,1434,1495,2013-05-17,2013,-77.53599615,43.24814308,"SUNY","LTCZSS","R - 16",10757,20,0.454,0,17,9,1.008888889,176,6,1,0,9.08,8.6,"LOEM",1368748800
"292",101,1435,1496,2013-05-17,2013,-77.53834279,43.25568862,"SUNY","LTCZSS","R - 17-SB",11655,20,0.8025,0,35,10,1.605,176,9,1,0,16.05,7.5,"LOEM",1368748800
"293",102,1431,1492,2013-05-17,2013,-77.51860542,43.26826043,"SUNY","LTCZSS","R - 11",13564,20,1.1385,0,88,10,2.277,177,14,1,0,22.77,7.8,"LOEM",1368748800
"294",103,1432,1493,2013-05-17,2013,-77.51180734,43.25632559,"SUNY","LTCZSS","R - 12-vel",11636,20,0.6275,0,44,10,1.255,177,10,1,0,12.55,8.2,"LOEM",1368748800
"295",104,1468,1530,2013-05-17,2013,-77.50080827,43.29989429,"SUNY","LTCZSS","R - 9",14638,20,2.0535,0,504,10,4.107,177,35,1,0,41.07,6.7,"LOEM",1368748800
