Date,JulianDate,Latitude,Longitude,I_Index,J_Index,K_Index,Number_Layers,Sigma_Layer_Thickness,TP_ugL-1,Sample_Depth,Water_Depth,Source
6/21/2018,1529539200,43.7317,-77.0169,207,100,1,10,8.9568,3.35,1,89.568,LOLA2013
6/21/2018,1529539200,43.7317,-77.0169,207,100,3,10,8.9568,2.45,18,89.568,LOLA2013
6/21/2018,1529539200,43.7317,-77.0169,207,100,10,10,8.9568,3.32,83.2,89.568,LOLA2013
4/11/2018,1523404800,43.73185,-77.0176,207,100,1,10,8.9568,4.729,0,89.568,
4/11/2018,1523404800,43.73185,-77.0176,207,100,1,10,8.9568,3.886,2,89.568,
4/11/2018,1523404800,43.73185,-77.0176,207,100,5,10,8.9568,3.964,43,89.568,
4/11/2018,1523404800,43.73185,-77.0176,207,100,9,10,8.9568,3.831,76.4,89.568,
4/11/2018,1523404800,43.73185,-77.0176,207,100,10,10,8.9568,3.6,83.9,89.568,
4/5/2013,1365120000,43.731867,-77.018633,207,100,1,10,8.9568,4.893,0,89.568,
4/5/2013,1365120000,43.731867,-77.018633,207,100,1,10,8.9568,6.721,2.5,89.568,
4/5/2013,1365120000,43.731867,-77.018633,207,100,5,10,8.9568,4.186,44.1,89.568,
4/5/2013,1365120000,43.731867,-77.018633,207,100,9,10,8.9568,4.309,77.8,89.568,
4/5/2013,1365120000,43.731867,-77.018633,207,100,10,10,8.9568,4.841,85.5,89.568,
8/29/2013,1377734400,43.73222,-77.01694,207,100,1,10,8.9568,6.9,1,89.568,ECCC
8/14/2018,1534204800,43.74889,-79.08306,83,106,1,10,3.8696,5.8,1,38.696,ECCC
8/14/2018,1534204800,43.74889,-79.08306,83,106,3,10,3.8696,6,8.5,38.696,ECCC
8/14/2018,1534204800,43.74889,-79.08306,83,106,5,10,3.8696,6.8,17,38.696,ECCC
8/14/2018,1534204800,43.74889,-79.08306,83,106,9,10,3.8696,3.2,33,38.696,ECCC
8/14/2018,1534204800,43.74889,-79.08306,83,106,10,10,3.8696,3.3,36,38.696,ECCC
8/14/2018,1534204800,43.74889,-79.08306,83,106,10,10,3.8696,3.3,44,38.696,ECCC
4/16/2013,1366070400,43.74944,-79.08389,83,106,1,10,3.8696,5.7,1,38.696,ECCC
4/16/2013,1366070400,43.74944,-79.08389,83,106,7,10,3.8696,5.5,25,38.696,ECCC
4/16/2013,1366070400,43.74944,-79.08389,83,106,10,10,3.8696,4.9,43,38.696,ECCC
8/29/2013,1377734400,43.74944,-76.51778,233,98,1,10,6.3904,7.7,1,63.904,ECCC
8/29/2013,1377734400,43.74944,-76.51778,233,98,4,10,6.3904,5.9,25.5,63.904,ECCC
8/29/2013,1377734400,43.74944,-76.51778,233,98,6,10,6.3904,5.8,32,63.904,ECCC
8/29/2013,1377734400,43.74944,-76.51778,233,98,8,10,6.3904,4.4,46,63.904,ECCC
8/29/2013,1377734400,43.74944,-76.51778,233,98,10,10,6.3904,5.6,58,63.904,ECCC
8/29/2013,1377734400,43.74944,-76.51778,233,98,10,10,6.3904,5,66,63.904,ECCC
8/16/2018,1534377600,43.74972,-76.51889,233,98,1,10,6.3904,5.4,1,63.904,ECCC
8/16/2018,1534377600,43.74972,-76.51889,233,98,2,10,6.3904,7,11,63.904,ECCC
8/16/2018,1534377600,43.74972,-76.51889,233,98,3,10,6.3904,14.8,19,63.904,ECCC
8/16/2018,1534377600,43.74972,-76.51889,233,98,5,10,6.3904,6.3,30,63.904,ECCC
8/16/2018,1534377600,43.74972,-76.51889,233,98,9,10,6.3904,4.3,57,63.904,ECCC
8/16/2018,1534377600,43.74972,-76.51889,233,98,10,10,6.3904,3.6,65,63.904,ECCC
9/4/2013,1378252800,43.75,-79.08222,83,106,1,10,3.8696,8.8,1,38.696,ECCC
9/4/2013,1378252800,43.75,-79.08222,83,106,2,10,3.8696,10.3,5,38.696,ECCC
9/4/2013,1378252800,43.75,-79.08222,83,106,3,10,3.8696,7.8,11,38.696,ECCC
9/4/2013,1378252800,43.75,-79.08222,83,106,7,10,3.8696,3.9,25,38.696,ECCC
9/4/2013,1378252800,43.75,-79.08222,83,106,10,10,3.8696,2.6,35,38.696,ECCC
9/4/2013,1378252800,43.75,-79.08222,83,106,10,10,3.8696,2.7,43,38.696,ECCC
4/10/2013,1365552000,43.75,-76.51722,233,98,1,10,6.3904,6.7,1,63.904,ECCC
4/10/2013,1365552000,43.75,-76.51722,233,98,2,10,6.3904,6.6,10,63.904,ECCC
4/10/2013,1365552000,43.75,-76.51722,233,98,4,10,6.3904,7.2,25,63.904,ECCC
4/10/2013,1365552000,43.75,-76.51722,233,98,8,10,6.3904,6.3,50.4,63.904,ECCC
4/10/2013,1365552000,43.75,-76.51722,233,98,10,10,6.3904,6.7,58.4,63.904,ECCC
8/15/2018,1534291200,43.77025,-77.43955,177,101,1,10,5.1167,3.531,0,51.167,
8/15/2018,1534291200,43.77025,-77.43955,177,101,1,10,5.1167,3.248,2,51.167,
8/15/2018,1534291200,43.77025,-77.43955,177,101,1,10,5.1167,3.789,5,51.167,
8/15/2018,1534291200,43.77025,-77.43955,177,101,7,10,5.1167,4.099,33,51.167,
8/15/2018,1534291200,43.77025,-77.43955,177,101,8,10,5.1167,2.931,38,51.167,
8/15/2018,1534291200,43.77025,-77.43955,177,101,9,10,5.1167,2.833,45.8,51.167,
8/15/2018,1534291200,43.77025,-77.43955,177,101,3,10,5.1167,3.768,14.4,51.167,
7/21/2013,1374364800,43.7706,-77.4383,177,101,1,10,5.1167,8.111,5,51.167,LOLA2013
7/21/2013,1374364800,43.7706,-77.4383,177,101,8,10,5.1167,2.745,38,51.167,LOLA2013
7/21/2013,1374364800,43.7706,-77.4383,177,101,5,10,5.1167,4.935,22,51.167,LOLA2013
7/21/2013,1374364800,43.7706,-77.4383,177,101,9,10,5.1167,3.373,45,51.167,LOLA2013
9/12/2013,1378944000,43.7706,-77.4383,177,101,1,10,5.1167,5.989,5,51.167,LOLA2013
9/12/2013,1378944000,43.7706,-77.4383,177,101,8,10,5.1167,2.618,40,51.167,LOLA2013
9/12/2013,1378944000,43.7706,-77.4383,177,101,6,10,5.1167,3.132,26,51.167,LOLA2013
9/12/2013,1378944000,43.7706,-77.4383,177,101,9,10,5.1167,3.469,45.7,51.167,LOLA2013
5/24/2018,1527120000,43.7706,-77.4383,177,101,2,10,5.1167,2.65,8,51.167,LOLA2013
5/24/2018,1527120000,43.7706,-77.4383,177,101,5,10,5.1167,0.61,23.7,51.167,LOLA2013
5/24/2018,1527120000,43.7706,-77.4383,177,101,9,10,5.1167,1.23,45.4,51.167,LOLA2013
6/22/2018,1529625600,43.7706,-77.4383,177,101,2,10,5.1167,6.57,6.5,51.167,LOLA2013
6/22/2018,1529625600,43.7706,-77.4383,177,101,4,10,5.1167,5.04,18,51.167,LOLA2013
6/22/2018,1529625600,43.7706,-77.4383,177,101,9,10,5.1167,3.15,44.9,51.167,LOLA2013
8/15/2018,1534291200,43.77139,-77.43806,177,101,1,10,5.1167,4.6,1,51.167,ECCC
5/24/2018,1527120000,43.77139,-77.4375,177,101,1,10,5.1167,6.1,2,51.167,ECCC
5/24/2018,1527120000,43.77139,-77.4375,177,101,1,10,5.1167,6.1,2,51.167,ECCC
5/24/2018,1527120000,43.77139,-77.4375,177,101,5,10,5.1167,4.7,23.7,51.167,ECCC
5/24/2018,1527120000,43.77139,-77.4375,177,101,9,10,5.1167,4.4,45.4,51.167,ECCC
8/29/2013,1377734400,43.77167,-77.43667,177,102,1,10,5.3521,8.4,1,53.521,ECCC
8/29/2013,1377734400,43.77167,-77.43667,177,102,1,10,5.3521,9.1,1,53.521,ECCC
4/25/2019,1556150400,43.771868,-77.438022,177,102,1,10,5.3521,8.323,0,53.521,unknown
4/25/2019,1556150400,43.771868,-77.438022,177,102,1,10,5.3521,7.994,2,53.521,unknown
4/25/2019,1556150400,43.771868,-77.438022,177,102,5,10,5.3521,6.97,24.2,53.521,unknown
4/25/2019,1556150400,43.771868,-77.438022,177,102,8,10,5.3521,7.178,38.7,53.521,unknown
4/25/2019,1556150400,43.771868,-77.438022,177,102,9,10,5.3521,6.398,46.4,53.521,unknown
4/11/2013,1365638400,43.77194,-77.43833,177,102,1,10,5.3521,4.6,1,53.521,ECCC
4/5/2013,1365120000,43.771967,-77.4384,177,102,1,10,5.3521,4.35,0,53.521,GLNPO
4/5/2013,1365120000,43.771967,-77.4384,177,102,1,10,5.3521,3.884,2.4,53.521,GLNPO
4/5/2013,1365120000,43.771967,-77.4384,177,102,5,10,5.3521,3.971,24.5,53.521,GLNPO
4/5/2013,1365120000,43.771967,-77.4384,177,102,8,10,5.3521,4.2,38.8,53.521,GLNPO
4/5/2013,1365120000,43.771967,-77.4384,177,102,9,10,5.3521,4.138,46.9,53.521,GLNPO
8/12/2013,1376265600,43.772217,-77.438,177,102,1,10,5.3521,5.74,0,53.521,
8/12/2013,1376265600,43.772217,-77.438,177,102,1,10,5.3521,5.465,1.3,53.521,
8/12/2013,1376265600,43.772217,-77.438,177,102,2,10,5.3521,6.012,5.9,53.521,
8/12/2013,1376265600,43.772217,-77.438,177,102,8,10,5.3521,2.373,38.7,53.521,
8/12/2013,1376265600,43.772217,-77.438,177,102,9,10,5.3521,3.07,45.8,53.521,
8/12/2013,1376265600,43.772217,-77.438,177,102,5,10,5.3521,6.352,22,53.521,
4/10/2018,1523318400,43.772217,-77.43795,177,102,1,10,5.3521,5.106,0,53.521,
4/10/2018,1523318400,43.772217,-77.43795,177,102,1,10,5.3521,3.286,2,53.521,
4/10/2018,1523318400,43.772217,-77.43795,177,102,5,10,5.3521,4.605,23.1,53.521,
4/10/2018,1523318400,43.772217,-77.43795,177,102,7,10,5.3521,4.601,36.5,53.521,
4/10/2018,1523318400,43.772217,-77.43795,177,102,9,10,5.3521,3.439,44.2,53.521,
8/14/2018,1534204800,43.77417,-78.85472,98,103,1,10,6.2993,5.3,1,62.993,ECCC
8/14/2018,1534204800,43.77417,-78.85472,98,103,1,10,6.2993,5.4,1,62.993,ECCC
9/4/2013,1378252800,43.77472,-78.85389,98,103,1,10,6.2993,8.4,1,62.993,ECCC
7/19/2013,1374192000,43.775,-78.8533,98,103,10,10,6.2993,3.907,59,62.993,ECCC
7/19/2013,1374192000,43.775,-78.8533,98,103,1,10,6.2993,10.367,5,62.993,ECCC
7/19/2013,1374192000,43.775,-78.8533,98,103,7,10,6.2993,4.505,40,62.993,ECCC
7/19/2013,1374192000,43.775,-78.8533,98,103,4,10,6.2993,6.572,20,62.993,ECCC
9/10/2013,1378771200,43.775,-78.8533,98,103,1,10,6.2993,5.384,5,62.993,ECCC
9/10/2013,1378771200,43.775,-78.8533,98,103,7,10,6.2993,2.76,41,62.993,ECCC
9/10/2013,1378771200,43.775,-78.8533,98,103,3,10,6.2993,5.624,16,62.993,ECCC
9/10/2013,1378771200,43.775,-78.8533,98,103,10,10,6.2993,2.778,60,62.993,ECCC
4/16/2013,1366070400,43.775,-78.855,98,103,1,10,6.2993,7.5,1,62.993,ECCC
5/21/2018,1526860800,43.775,-78.8533,98,103,2,10,6.2993,7.31,11,62.993,ECCC
5/21/2018,1526860800,43.775,-78.8533,98,103,5,10,6.2993,8.87,30,62.993,ECCC
5/21/2018,1526860800,43.775,-78.8533,98,103,10,10,6.2993,7.16,59.7,62.993,ECCC
6/19/2018,1529366400,43.775,-78.8533,98,103,1,10,6.2993,6.36,6,62.993,ECCC
6/19/2018,1529366400,43.775,-78.8533,98,103,4,10,6.2993,6.1,23,62.993,ECCC
6/19/2018,1529366400,43.775,-78.8533,98,103,10,10,6.2993,6.07,59.8,62.993,ECCC
7/26/2018,1532563200,43.775,-78.8533,98,103,2,10,6.2993,10.1,7,62.993,ECCC
7/26/2018,1532563200,43.775,-78.8533,98,103,4,10,6.2993,11.4,22,62.993,ECCC
7/26/2018,1532563200,43.775,-78.8533,98,103,10,10,6.2993,8.56,59.6,62.993,ECCC
5/21/2018,1526860800,43.77639,-78.86028,97,103,1,10,6.2233,6.2,2,62.233,ECCC
5/21/2018,1526860800,43.77639,-78.86028,97,103,5,10,6.2233,4.4,30,62.233,ECCC
5/21/2018,1526860800,43.77639,-78.86028,97,103,10,10,6.2233,4,59.7,62.233,ECCC
8/14/2018,1534204800,43.78222,-78.43861,123,101,1,10,7.422,5.2,1,74.22,ECCC
9/4/2013,1378252800,43.78306,-78.43778,123,101,1,10,7.422,7.6,1,74.22,ECCC
8/29/2013,1377734400,43.78611,-77.15806,197,104,1,10,4.659,8.1,1,46.59,ECCC
8/29/2013,1377734400,43.78611,-77.15806,197,104,4,10,4.659,7.8,16,46.59,ECCC
8/29/2013,1377734400,43.78611,-77.15806,197,104,6,10,4.659,5.3,24,46.59,ECCC
8/29/2013,1377734400,43.78611,-77.15806,197,104,9,10,4.659,3.6,40,46.59,ECCC
8/29/2013,1377734400,43.78611,-77.15806,197,104,10,10,4.659,4.2,43.5,46.59,ECCC
8/29/2013,1377734400,43.78611,-77.15806,197,104,10,10,4.659,5.1,51,46.59,ECCC
4/11/2013,1365638400,43.78639,-77.15694,197,104,1,10,4.659,4.4,1,46.59,ECCC
4/11/2013,1365638400,43.78639,-77.15694,197,104,1,10,4.659,4.3,1,46.59,ECCC
4/11/2013,1365638400,43.78639,-77.15694,197,104,3,10,4.659,4.2,10,46.59,ECCC
4/11/2013,1365638400,43.78639,-77.15694,197,104,6,10,4.659,4.3,25,46.59,ECCC
4/11/2013,1365638400,43.78639,-77.15694,197,104,10,10,4.659,4.2,42,46.59,ECCC
4/11/2013,1365638400,43.78639,-77.15694,197,104,10,10,4.659,4.3,50,46.59,ECCC
8/15/2018,1534291200,43.78639,-77.15694,197,104,1,10,4.659,5.1,1,46.59,ECCC
8/15/2018,1534291200,43.78639,-77.15694,197,104,2,10,4.659,5.4,9,46.59,ECCC
8/15/2018,1534291200,43.78639,-77.15694,197,104,4,10,4.659,6.4,15,46.59,ECCC
8/15/2018,1534291200,43.78639,-77.15694,197,104,5,10,4.659,14.9,22,46.59,ECCC
8/15/2018,1534291200,43.78639,-77.15694,197,104,9,10,4.659,3.7,41,46.59,ECCC
8/15/2018,1534291200,43.78639,-77.15694,197,104,10,10,4.659,3.1,49,46.59,ECCC
4/10/2018,1523318400,43.7864,-77.15785,197,104,1,10,4.659,2.7,0,46.59,
8/15/2018,1534291200,43.79135,-77.159022,196,104,1,10,4.9535,3.118,0,49.535,
8/14/2018,1534204800,43.817917,-78.870483,98,106,1,10,3.0198,3.145,0,30.198,
7/19/2013,1374192000,43.8183,-78.87,98,106,10,10,3.0198,5.2,29,30.198,LOLA2013
7/19/2013,1374192000,43.8183,-78.87,98,106,2,10,3.0198,9.143,5,30.198,LOLA2013
7/19/2013,1374192000,43.8183,-78.87,98,106,6,10,3.0198,7.036,16,30.198,LOLA2013
9/10/2013,1378771200,43.8183,-78.87,98,106,2,10,3.0198,5.486,5,30.198,LOLA2013
9/10/2013,1378771200,43.8183,-78.87,98,106,5,10,3.0198,3.726,15,30.198,LOLA2013
9/10/2013,1378771200,43.8183,-78.87,98,106,10,10,3.0198,3.798,28.5,30.198,LOLA2013
5/21/2018,1526860800,43.8183,-78.87,98,106,2,10,3.0198,9.97,6,30.198,LOLA2013
5/21/2018,1526860800,43.8183,-78.87,98,106,7,10,3.0198,7.26,21,30.198,LOLA2013
6/19/2018,1529366400,43.8183,-78.87,98,106,2,10,3.0198,6.55,5,30.198,LOLA2013
6/19/2018,1529366400,43.8183,-78.87,98,106,5,10,3.0198,5.77,13,30.198,LOLA2013
6/19/2018,1529366400,43.8183,-78.87,98,106,9,10,3.0198,5.62,27,30.198,LOLA2013
7/26/2018,1532563200,43.8183,-78.87,98,106,4,10,3.0198,12.9,9.5,30.198,LOLA2013
7/26/2018,1532563200,43.8183,-78.87,98,106,10,10,3.0198,8.11,28.7,30.198,LOLA2013
4/10/2018,1523318400,43.81915,-78.871167,98,106,1,10,3.0198,3.183,0,30.198,
5/21/2018,1526860800,43.81944,-78.87361,97,106,1,10,3.1493,7.9,2,31.493,ECCC
5/21/2018,1526860800,43.81944,-78.87361,97,106,9,10,3.1493,5.2,27,31.493,ECCC
4/11/2013,1365638400,43.81972,-77.78444,156,102,1,10,7.2162,4.9,1,72.162,ECCC
8/30/2013,1377820800,43.82,-77.78361,156,102,1,10,7.2162,5.5,1,72.162,ECCC
8/15/2018,1534291200,43.82,-77.78222,157,102,1,10,7.1424,4.5,1,71.424,ECCC
8/15/2018,1534291200,43.827783,-76.994368,209,107,1,10,4.3503,4.649,0,43.503,
5/23/2018,1527033600,43.82806,-76.99306,209,107,1,10,4.3503,8.3,2,43.503,ECCC
5/23/2018,1527033600,43.82806,-76.99306,209,107,6,10,4.3503,5.6,23.7,43.503,ECCC
5/23/2018,1527033600,43.82806,-76.99306,209,107,10,10,4.3503,4.5,45.3,43.503,ECCC
9/4/2013,1378252800,43.82889,-78.66111,110,105,1,10,3.9755,7.2,1,39.755,ECCC
9/4/2013,1378252800,43.82889,-78.66111,110,105,1,10,3.9755,7.4,1,39.755,ECCC
8/14/2018,1534204800,43.82944,-78.87056,98,107,1,10,1.9091,8.4,1,19.091,ECCC
4/16/2013,1366070400,43.82972,-78.86944,98,107,1,10,1.9091,5.8,1,19.091,ECCC
8/14/2018,1534204800,43.83,-78.66222,110,105,1,10,3.9755,5.6,1,39.755,ECCC
4/16/2013,1366070400,43.83,-78.66194,110,105,1,10,3.9755,5.3,1,39.755,ECCC
9/4/2013,1378252800,43.83028,-78.86833,98,107,1,10,1.9091,8.8,1,19.091,
5/22/2018,1526947200,43.8397,-78.0369,144,102,2,10,6.6857,3.92,11,66.857,
5/22/2018,1526947200,43.8397,-78.0369,144,102,5,10,6.6857,2.63,33.2,66.857,
5/22/2018,1526947200,43.8397,-78.0369,144,102,10,10,6.6857,0.61,64.3,66.857,
6/20/2018,1529452800,43.8397,-78.0369,144,102,1,10,6.6857,7.31,3.5,66.857,
6/20/2018,1529452800,43.8397,-78.0369,144,102,2,10,6.6857,8.73,11.2,66.857,
6/20/2018,1529452800,43.8397,-78.0369,144,102,10,10,6.6857,6.42,64.4,66.857,
8/30/2013,1377820800,43.83972,-78.0375,144,102,1,10,6.6857,7.2,1,66.857,ECCC
8/30/2013,1377820800,43.83972,-78.0375,144,102,1,10,6.6857,9.5,1,66.857,ECCC
5/22/2018,1526947200,43.83972,-78.03667,144,102,1,10,6.6857,5.7,2,66.857,ECCC
5/22/2018,1526947200,43.83972,-78.03667,144,102,5,10,6.6857,4.4,33.2,66.857,ECCC
5/22/2018,1526947200,43.83972,-78.03667,144,102,10,10,6.6857,3.9,64.3,66.857,ECCC
8/15/2018,1534291200,43.84028,-78.03639,144,102,1,10,6.6857,4.4,1,66.857,ECCC
5/21/2013,1369094400,43.8408,-78.0381,144,102,10,10,6.6857,5.502,63,66.857,LOLA2013
5/21/2013,1369094400,43.8408,-78.0381,144,102,1,10,6.6857,6.995,5,66.857,LOLA2013
5/21/2013,1369094400,43.8408,-78.0381,144,102,7,10,6.6857,6.337,45,66.857,LOLA2013
5/21/2013,1369094400,43.8408,-78.0381,144,102,5,10,6.6857,5.348,30,66.857,LOLA2013
7/20/2013,1374278400,43.8408,-78.0381,144,102,1,10,6.6857,9.657,5,66.857,LOLA2013
7/20/2013,1374278400,43.8408,-78.0381,144,102,7,10,6.6857,4.262,45,66.857,LOLA2013
7/20/2013,1374278400,43.8408,-78.0381,144,102,3,10,6.6857,3.61,18,66.857,LOLA2013
7/20/2013,1374278400,43.8408,-78.0381,144,102,10,10,6.6857,4.465,63,66.857,LOLA2013
9/11/2013,1378857600,43.8408,-78.0381,144,102,1,10,6.6857,4.712,5,66.857,LOLA2013
9/11/2013,1378857600,43.8408,-78.0381,144,102,6,10,6.6857,3.189,40,66.857,LOLA2013
9/11/2013,1378857600,43.8408,-78.0381,144,102,2,10,6.6857,4.686,13,66.857,LOLA2013
9/11/2013,1378857600,43.8408,-78.0381,144,102,10,10,6.6857,2.944,63.2,66.857,LOLA2013
4/11/2013,1365638400,43.8425,-76.35472,242,103,1,10,3.3095,5.7,1,33.095,
4/11/2013,1365638400,43.8425,-76.35472,242,103,1,10,3.3095,5.2,1,33.095,
8/29/2013,1377734400,43.84306,-76.355,242,103,1,10,3.3095,9.6,1,33.095,ECCC
8/15/2018,1534291200,43.84361,-76.35389,242,103,1,10,3.3095,7.1,1,33.095,ECCC
4/11/2018,1523404800,43.845667,-76.9976,209,108,1,10,2.7385,3.685,0,27.385,
8/29/2013,1377734400,43.87944,-76.99944,209,110,1,10,1.1873,8.4,1,11.873,ECCC
4/11/2013,1365638400,43.87972,-76.99972,209,110,1,10,1.1873,4.5,1,11.873,ECCC
5/24/2018,1527120000,43.88,-77.44,176,108,4,10,3.5432,3.32,12.5,35.432,LOLA2013
5/24/2018,1527120000,43.88,-77.44,176,108,10,10,3.5432,2.04,34,35.432,LOLA2013
6/22/2018,1529625600,43.88,-77.44,176,108,1,10,3.5432,1.89,3,35.432,LOLA2013
6/22/2018,1529625600,43.88,-77.44,176,108,4,10,3.5432,1.74,11,35.432,LOLA2013
6/22/2018,1529625600,43.88,-77.44,176,108,10,10,3.5432,1.38,34.2,35.432,LOLA2013
5/23/2018,1527033600,43.88,-76.9994,209,110,6,10,1.1873,4.47,6,11.873,LOLA2013
5/23/2018,1527033600,43.88,-76.9994,209,110,10,10,1.1873,2.58,23.7,11.873,LOLA2013
5/23/2018,1527033600,43.88,-76.9994,209,110,10,10,1.1873,2.56,45.3,11.873,LOLA2013
6/21/2018,1529539200,43.88,-76.9994,209,110,4,10,1.1873,3.98,4.5,11.873,LOLA2013
6/21/2018,1529539200,43.88,-76.9994,209,110,10,10,1.1873,3.63,15,11.873,LOLA2013
6/21/2018,1529539200,43.88,-76.9994,209,110,10,10,1.1873,1.35,44.5,11.873,LOLA2013
5/24/2018,1527120000,43.88194,-77.4375,176,109,1,10,3.1785,5.2,2,31.785,ECCC
5/24/2018,1527120000,43.88194,-77.4375,176,109,10,10,3.1785,4.6,34,31.785,ECCC
8/30/2013,1377820800,43.88556,-77.68917,161,106,1,10,5.0282,6.9,1,50.282,ECCC
9/4/2013,1378252800,43.88611,-78.45889,123,107,1,10,2.1421,10.3,1,21.421,ECCC
9/4/2013,1378252800,43.88611,-78.45889,123,107,1,10,2.1421,6.7,2,21.421,ECCC
9/4/2013,1378252800,43.88611,-78.45889,123,107,3,10,2.1421,6,6,21.421,ECCC
9/4/2013,1378252800,43.88611,-78.45889,123,107,6,10,2.1421,3.3,11,21.421,ECCC
9/4/2013,1378252800,43.88611,-78.45889,123,107,8,10,2.1421,3.2,17,21.421,ECCC
4/11/2013,1365638400,43.88611,-76.73278,223,108,1,10,3.4369,4.4,1,34.369,ECCC
8/15/2018,1534291200,43.886133,-76.734053,223,108,1,10,3.4369,3.4,0,34.369,
4/11/2018,1523404800,43.886383,-76.734483,223,108,1,10,3.4369,3.273,0,34.369,
4/12/2013,1365724800,43.88639,-78.46083,122,107,1,10,1.9575,5,1,19.575,ECCC
4/12/2013,1365724800,43.88639,-78.46083,122,107,1,10,1.9575,4.8,1,19.575,ECCC
4/12/2013,1365724800,43.88639,-78.46083,122,107,6,10,1.9575,4.7,10,19.575,ECCC
4/12/2013,1365724800,43.88639,-78.46083,122,107,9,10,1.9575,4.7,16,19.575,ECCC
8/15/2018,1534291200,43.88667,-76.7325,223,108,1,10,3.4369,5.2,1,34.369,ECCC
8/14/2018,1534204800,43.88694,-78.46,123,107,1,10,2.1421,4.4,1,21.421,ECCC
8/14/2018,1534204800,43.88694,-78.46,123,107,5,10,2.1421,6.1,10,21.421,ECCC
8/14/2018,1534204800,43.88694,-78.46,123,107,8,10,2.1421,6.2,16,21.421,ECCC
8/29/2013,1377734400,43.88694,-76.73389,223,108,1,10,3.4369,9.2,1,34.369,ECCC
5/24/2018,1527120000,43.91497,-76.29276,246,107,1,10,1.7294,6,1,17.294,
5/24/2018,1527120000,43.91497,-76.29276,246,107,10,10,1.7294,9,17.9,17.294,
6/22/2018,1529625600,43.91497,-76.29276,246,107,1,10,1.7294,5,1,17.294,
6/22/2018,1529625600,43.91497,-76.29276,246,107,10,10,1.7294,8,17.9,17.294,
7/27/2018,1532649600,43.91497,-76.29276,246,107,1,10,1.7294,6,1,17.294,
7/27/2018,1532649600,43.91497,-76.29276,246,107,10,10,1.7294,6,17.9,17.294,
8/23/2018,1534982400,43.91497,-76.29276,246,107,1,10,1.7294,5,1,17.294,
8/23/2018,1534982400,43.91497,-76.29276,246,107,10,10,1.7294,5,17.9,17.294,
9/17/2018,1537142400,43.91497,-76.29276,246,107,1,10,1.7294,6,1,17.294,
9/17/2018,1537142400,43.91497,-76.29276,246,107,10,10,1.7294,9,17.9,17.294,
5/24/2018,1527120000,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,
5/24/2018,1527120000,43.91615,-76.29678,246,107,6,10,1.7294,4,9.9,17.294,
6/22/2018,1529625600,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,
6/22/2018,1529625600,43.91615,-76.29678,246,107,6,10,1.7294,6,9.9,17.294,
7/26/2018,1532563200,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,
7/26/2018,1532563200,43.91615,-76.29678,246,107,6,10,1.7294,7,9.9,17.294,
8/23/2018,1534982400,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,
8/23/2018,1534982400,43.91615,-76.29678,246,107,6,10,1.7294,6,9.9,17.294,
9/17/2018,1537142400,43.91615,-76.29678,246,107,1,10,1.7294,9,1,17.294,
9/17/2018,1537142400,43.91615,-76.29678,246,107,6,10,1.7294,8,9.9,17.294,
5/24/2018,1527120000,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,
5/24/2018,1527120000,43.91617,-76.30235,246,107,4,10,1.7294,10,5.9,17.294,
6/21/2018,1529539200,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,
6/21/2018,1529539200,43.91617,-76.30235,246,107,4,10,1.7294,7,5.9,17.294,
7/26/2018,1532563200,43.91617,-76.30235,246,107,1,10,1.7294,5,1,17.294,
7/26/2018,1532563200,43.91617,-76.30235,246,107,4,10,1.7294,8,5.9,17.294,
8/23/2018,1534982400,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,
8/23/2018,1534982400,43.91617,-76.30235,246,107,4,10,1.7294,19,5.9,17.294,
9/18/2018,1537228800,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,
9/18/2018,1537228800,43.91617,-76.30235,246,107,4,10,1.7294,13,5.9,17.294,
9/4/2013,1378252800,43.91972,-78.30639,131,107,1,10,2.3498,6.4,1,23.498,ECCC
8/14/2018,1534204800,43.91972,-78.30639,131,107,1,10,2.3498,4.5,1,23.498,ECCC
8/14/2018,1534204800,43.91972,-78.30639,131,107,1,10,2.3498,4.7,1,23.498,ECCC
8/29/2013,1377734400,43.93444,-76.23194,249,108,1,10,2.0493,18,1,20.493,ECCC
8/29/2013,1377734400,43.93444,-76.23194,249,108,5,10,2.0493,10.1,10,20.493,ECCC
8/29/2013,1377734400,43.93444,-76.23194,249,108,10,10,2.0493,12.5,21,20.493,ECCC
8/15/2018,1534291200,43.93472,-76.23167,249,108,1,10,2.0493,7.4,1,20.493,ECCC
8/15/2018,1534291200,43.93472,-76.23167,249,108,1,10,2.0493,6.1,1,20.493,ECCC
8/15/2018,1534291200,43.93472,-76.23167,249,108,2,10,2.0493,8.2,3.5,20.493,ECCC
8/15/2018,1534291200,43.93472,-76.23167,249,108,7,10,2.0493,2.6,14,20.493,ECCC
8/15/2018,1534291200,43.93472,-76.23167,249,108,10,10,2.0493,2.2,20,20.493,ECCC
4/11/2013,1365638400,43.935,-76.23278,249,108,1,10,2.0493,5.8,1,20.493,ECCC
